InvoiceNo,InvoiceDate,StockCode,Description,Cost_Price,UnitPrice,Profit,Quantity,CustomerID,Country
722109,2023-05-28,213,bisleri,6,15,9,2,00282,India
722109,2023-05-28,212,amul cheese,250,315,65,1,00282,India
722109,2023-05-28,202,milk,12,27,15,1,00282,India
309578,2023-05-28,209,pepsi,75,100,25,2,00337,India
309578,2023-05-28,213,bisleri,6,15,9,2,00337,India
309578,2023-05-28,210,mountain dew,75,100,25,2,00337,India
309578,2023-05-28,205,classic yogurt,45,60,15,2,00337,India
512947,2023-05-28,206,yakult,360,400,40,2,00357,India
512947,2023-05-28,205,classic yogurt,45,60,15,2,00357,India
572767,2023-05-28,202,milk,12,27,15,1,00049,India
572767,2023-05-28,208,sprite,75,100,25,2,00049,India
572767,2023-05-28,210,mountain dew,75,100,25,2,00049,India
994061,2023-05-28,203,mango yogurt,50,60,10,2,00118,India
994061,2023-05-28,206,yakult,360,400,40,2,00118,India
994061,2023-05-28,212,amul cheese,250,315,65,1,00118,India
994061,2023-05-28,204,strawberry yogurt,50,60,10,2,00118,India
516320,2023-05-28,201,paneer,210,340,130,1,00272,India
516320,2023-05-28,210,mountain dew,75,100,25,2,00272,India
516320,2023-05-28,202,milk,12,27,15,1,00272,India
516320,2023-05-28,205,classic yogurt,45,60,15,2,00272,India
193225,2023-05-28,201,paneer,210,340,130,1,00248,India
193225,2023-05-28,208,sprite,75,100,25,2,00248,India
193225,2023-05-28,211,red bull,90,125,35,2,00248,India
193225,2023-05-28,210,mountain dew,75,100,25,2,00248,India
440441,2023-05-28,207,coca cola,75,100,25,2,00281,India
270285,2023-05-28,210,mountain dew,75,100,25,2,00250,India
270285,2023-05-28,208,sprite,75,100,25,2,00250,India
270285,2023-05-28,205,classic yogurt,45,60,15,2,00250,India
270285,2023-05-28,212,amul cheese,250,315,65,1,00250,India
945411,2023-05-28,208,sprite,75,100,25,2,00131,India
420183,2023-05-28,206,yakult,360,400,40,2,00131,India
420183,2023-05-28,212,amul cheese,250,315,65,1,00131,India
997608,2023-05-29,204,strawberry yogurt,50,60,10,2,00015,India
997608,2023-05-29,209,pepsi,75,100,25,2,00015,India
997608,2023-05-29,202,milk,12,27,15,1,00015,India
484145,2023-05-29,211,red bull,90,125,35,2,00485,India
484145,2023-05-29,202,milk,12,27,15,1,00485,India
484145,2023-05-29,203,mango yogurt,50,60,10,2,00485,India
484145,2023-05-29,212,amul cheese,250,315,65,1,00485,India
484145,2023-05-29,208,sprite,75,100,25,2,00485,India
850641,2023-05-29,202,milk,12,27,15,1,00104,India
850641,2023-05-29,204,strawberry yogurt,50,60,10,2,00104,India
850641,2023-05-29,207,coca cola,75,100,25,2,00104,India
554512,2023-05-29,204,strawberry yogurt,50,60,10,2,00355,India
554512,2023-05-29,212,amul cheese,250,315,65,1,00355,India
746019,2023-05-29,206,yakult,360,400,40,2,00148,India
746019,2023-05-29,207,coca cola,75,100,25,2,00148,India
805428,2023-05-29,205,classic yogurt,45,60,15,2,00206,India
805428,2023-05-29,203,mango yogurt,50,60,10,2,00206,India
925479,2023-05-29,212,amul cheese,250,315,65,1,00185,India
925479,2023-05-29,208,sprite,75,100,25,2,00185,India
925479,2023-05-29,203,mango yogurt,50,60,10,2,00185,India
266215,2023-05-29,212,amul cheese,250,315,65,1,00257,India
266215,2023-05-29,201,paneer,210,340,130,1,00257,India
266215,2023-05-29,202,milk,12,27,15,1,00257,India
266215,2023-05-29,211,red bull,90,125,35,2,00257,India
523811,2023-05-29,210,mountain dew,75,100,25,2,00437,India
523811,2023-05-29,209,pepsi,75,100,25,2,00437,India
523811,2023-05-29,207,coca cola,75,100,25,2,00437,India
946405,2023-05-29,210,mountain dew,75,100,25,2,00440,India
946405,2023-05-29,206,yakult,360,400,40,2,00440,India
946405,2023-05-29,201,paneer,210,340,130,1,00440,India
946405,2023-05-29,205,classic yogurt,45,60,15,2,00440,India
946405,2023-05-29,202,milk,12,27,15,1,00440,India
563310,2023-05-29,204,strawberry yogurt,50,60,10,2,00130,India
563310,2023-05-29,201,paneer,210,340,130,1,00130,India
563310,2023-05-29,213,bisleri,6,15,9,2,00130,India
563310,2023-05-29,203,mango yogurt,50,60,10,2,00130,India
388671,2023-05-29,213,bisleri,6,15,9,2,00139,India
388671,2023-05-29,202,milk,12,27,15,1,00139,India
388671,2023-05-29,203,mango yogurt,50,60,10,2,00139,India
268288,2023-05-29,212,amul cheese,250,315,65,1,00025,India
310974,2023-05-29,204,strawberry yogurt,50,60,10,2,00097,India
310974,2023-05-29,210,mountain dew,75,100,25,2,00097,India
695229,2023-05-29,209,pepsi,75,100,25,2,00249,India
279651,2023-05-29,211,red bull,90,125,35,2,00097,India
377485,2023-05-29,201,paneer,210,340,130,1,00207,India
377485,2023-05-29,212,amul cheese,250,315,65,1,00207,India
377485,2023-05-29,203,mango yogurt,50,60,10,2,00207,India
607831,2023-05-29,205,classic yogurt,45,60,15,2,00061,India
607831,2023-05-29,203,mango yogurt,50,60,10,2,00061,India
607831,2023-05-29,201,paneer,210,340,130,1,00061,India
607831,2023-05-29,209,pepsi,75,100,25,2,00061,India
540666,2023-05-29,209,pepsi,75,100,25,2,00447,India
540666,2023-05-29,203,mango yogurt,50,60,10,2,00447,India
540666,2023-05-29,206,yakult,360,400,40,2,00447,India
716425,2023-05-29,207,coca cola,75,100,25,2,00280,India
716425,2023-05-29,202,milk,12,27,15,1,00280,India
716425,2023-05-29,203,mango yogurt,50,60,10,2,00280,India
778005,2023-05-29,207,coca cola,75,100,25,2,00395,India
778005,2023-05-29,213,bisleri,6,15,9,2,00395,India
887480,2023-05-29,203,mango yogurt,50,60,10,2,00387,India
887480,2023-05-29,209,pepsi,75,100,25,2,00387,India
206356,2023-05-29,211,red bull,90,125,35,2,00367,India
206356,2023-05-29,212,amul cheese,250,315,65,1,00367,India
206356,2023-05-29,213,bisleri,6,15,9,2,00367,India
206356,2023-05-29,203,mango yogurt,50,60,10,2,00367,India
681451,2023-05-29,210,mountain dew,75,100,25,2,00325,India
681451,2023-05-29,204,strawberry yogurt,50,60,10,2,00325,India
681451,2023-05-29,208,sprite,75,100,25,2,00325,India
681451,2023-05-29,201,paneer,210,340,130,1,00325,India
482324,2023-05-29,210,mountain dew,75,100,25,2,00335,India
482324,2023-05-29,213,bisleri,6,15,9,2,00335,India
482324,2023-05-29,204,strawberry yogurt,50,60,10,2,00335,India
482324,2023-05-29,208,sprite,75,100,25,2,00335,India
235110,2023-05-29,210,mountain dew,75,100,25,2,00061,India
235110,2023-05-29,213,bisleri,6,15,9,2,00061,India
861436,2023-05-29,202,milk,12,27,15,1,00361,India
861436,2023-05-29,210,mountain dew,75,100,25,2,00361,India
861436,2023-05-29,212,amul cheese,250,315,65,1,00361,India
787294,2023-05-29,206,yakult,360,400,40,2,00058,India
787294,2023-05-29,211,red bull,90,125,35,2,00058,India
787294,2023-05-29,207,coca cola,75,100,25,2,00058,India
787294,2023-05-29,203,mango yogurt,50,60,10,2,00058,India
663660,2023-05-29,210,mountain dew,75,100,25,2,00109,India
663660,2023-05-29,208,sprite,75,100,25,2,00109,India
737787,2023-05-29,211,red bull,90,125,35,2,00411,India
737787,2023-05-29,210,mountain dew,75,100,25,2,00411,India
141995,2023-05-29,210,mountain dew,75,100,25,2,00205,India
141995,2023-05-29,201,paneer,210,340,130,1,00205,India
141995,2023-05-29,208,sprite,75,100,25,2,00205,India
137839,2023-05-29,208,sprite,75,100,25,2,00195,India
137839,2023-05-29,211,red bull,90,125,35,2,00195,India
137839,2023-05-29,204,strawberry yogurt,50,60,10,2,00195,India
137839,2023-05-29,210,mountain dew,75,100,25,2,00195,India
137839,2023-05-29,205,classic yogurt,45,60,15,2,00195,India
192908,2023-05-29,208,sprite,75,100,25,2,00333,India
192908,2023-05-29,205,classic yogurt,45,60,15,2,00333,India
192908,2023-05-29,202,milk,12,27,15,1,00333,India
192908,2023-05-29,209,pepsi,75,100,25,2,00333,India
132960,2023-05-29,204,strawberry yogurt,50,60,10,2,00263,India
132960,2023-05-29,209,pepsi,75,100,25,2,00263,India
132960,2023-05-29,213,bisleri,6,15,9,2,00263,India
132960,2023-05-29,205,classic yogurt,45,60,15,2,00263,India
914411,2023-05-29,212,amul cheese,250,315,65,1,00280,India
914411,2023-05-29,208,sprite,75,100,25,2,00280,India
421037,2023-05-29,211,red bull,90,125,35,2,00422,India
421037,2023-05-29,206,yakult,360,400,40,2,00422,India
421037,2023-05-29,203,mango yogurt,50,60,10,2,00422,India
830086,2023-05-29,208,sprite,75,100,25,2,00213,India
830086,2023-05-29,206,yakult,360,400,40,2,00213,India
745930,2023-05-29,208,sprite,75,100,25,2,00439,India
935086,2023-05-29,208,sprite,75,100,25,2,00292,India
935086,2023-05-29,201,paneer,210,340,130,1,00292,India
935086,2023-05-29,204,strawberry yogurt,50,60,10,2,00292,India
935086,2023-05-29,213,bisleri,6,15,9,2,00292,India
157926,2023-05-29,209,pepsi,75,100,25,2,00141,India
157926,2023-05-29,210,mountain dew,75,100,25,2,00141,India
157926,2023-05-29,208,sprite,75,100,25,2,00141,India
849858,2023-05-29,211,red bull,90,125,35,2,00239,India
811430,2023-05-29,206,yakult,360,400,40,2,00461,India
811430,2023-05-29,210,mountain dew,75,100,25,2,00461,India
811430,2023-05-29,211,red bull,90,125,35,2,00461,India
864612,2023-05-29,207,coca cola,75,100,25,2,00325,India
864612,2023-05-29,212,amul cheese,250,315,65,1,00325,India
864612,2023-05-29,213,bisleri,6,15,9,2,00325,India
961850,2023-05-29,208,sprite,75,100,25,2,00149,India
961850,2023-05-29,213,bisleri,6,15,9,2,00149,India
961850,2023-05-29,201,paneer,210,340,130,1,00149,India
961850,2023-05-29,209,pepsi,75,100,25,2,00149,India
961850,2023-05-29,202,milk,12,27,15,1,00149,India
293199,2023-05-29,211,red bull,90,125,35,2,00254,India
293199,2023-05-29,206,yakult,360,400,40,2,00254,India
696953,2023-05-29,206,yakult,360,400,40,2,00246,India
696953,2023-05-29,207,coca cola,75,100,25,2,00246,India
696953,2023-05-29,213,bisleri,6,15,9,2,00246,India
561861,2023-05-29,204,strawberry yogurt,50,60,10,2,00023,India
606621,2023-05-29,208,sprite,75,100,25,2,00132,India
606621,2023-05-29,206,yakult,360,400,40,2,00132,India
606621,2023-05-29,211,red bull,90,125,35,2,00132,India
192522,2023-05-29,203,mango yogurt,50,60,10,2,00089,India
448576,2023-05-29,203,mango yogurt,50,60,10,2,00208,India
448576,2023-05-29,205,classic yogurt,45,60,15,2,00208,India
448576,2023-05-29,204,strawberry yogurt,50,60,10,2,00208,India
149080,2023-05-29,212,amul cheese,250,315,65,1,00278,India
149080,2023-05-29,213,bisleri,6,15,9,2,00278,India
149080,2023-05-29,201,paneer,210,340,130,1,00278,India
972723,2023-05-29,208,sprite,75,100,25,2,00003,India
972723,2023-05-29,203,mango yogurt,50,60,10,2,00003,India
972723,2023-05-29,204,strawberry yogurt,50,60,10,2,00003,India
972723,2023-05-29,211,red bull,90,125,35,2,00003,India
522859,2023-05-29,211,red bull,90,125,35,2,00276,India
522859,2023-05-29,208,sprite,75,100,25,2,00276,India
522859,2023-05-29,204,strawberry yogurt,50,60,10,2,00276,India
522859,2023-05-29,212,amul cheese,250,315,65,1,00276,India
870286,2023-05-29,211,red bull,90,125,35,2,00244,India
870286,2023-05-29,210,mountain dew,75,100,25,2,00244,India
509032,2023-05-29,201,paneer,210,340,130,1,00298,India
509032,2023-05-29,206,yakult,360,400,40,2,00298,India
509032,2023-05-29,208,sprite,75,100,25,2,00298,India
155402,2023-05-29,210,mountain dew,75,100,25,2,00252,India
155402,2023-05-29,212,amul cheese,250,315,65,1,00252,India
155402,2023-05-29,203,mango yogurt,50,60,10,2,00252,India
920964,2023-05-29,208,sprite,75,100,25,2,00467,India
920964,2023-05-29,209,pepsi,75,100,25,2,00467,India
920964,2023-05-29,202,milk,12,27,15,1,00467,India
406799,2023-05-29,202,milk,12,27,15,1,00297,India
406799,2023-05-29,213,bisleri,6,15,9,2,00297,India
406799,2023-05-29,212,amul cheese,250,315,65,1,00297,India
406799,2023-05-29,206,yakult,360,400,40,2,00297,India
541181,2023-05-29,202,milk,12,27,15,1,00219,India
541181,2023-05-29,213,bisleri,6,15,9,2,00219,India
541181,2023-05-29,210,mountain dew,75,100,25,2,00219,India
541181,2023-05-29,205,classic yogurt,45,60,15,2,00219,India
676762,2023-05-29,203,mango yogurt,50,60,10,2,00359,India
817896,2023-05-29,213,bisleri,6,15,9,2,00331,India
817896,2023-05-29,209,pepsi,75,100,25,2,00331,India
817896,2023-05-29,204,strawberry yogurt,50,60,10,2,00331,India
817896,2023-05-29,205,classic yogurt,45,60,15,2,00331,India
992864,2023-05-29,213,bisleri,6,15,9,2,00376,India
992864,2023-05-29,206,yakult,360,400,40,2,00376,India
992864,2023-05-29,202,milk,12,27,15,1,00376,India
992864,2023-05-29,204,strawberry yogurt,50,60,10,2,00376,India
526600,2023-05-29,203,mango yogurt,50,60,10,2,00191,India
910800,2023-05-29,206,yakult,360,400,40,2,00201,India
910800,2023-05-29,207,coca cola,75,100,25,2,00201,India
519703,2023-05-29,213,bisleri,6,15,9,2,00121,India
519703,2023-05-29,209,pepsi,75,100,25,2,00121,India
519703,2023-05-29,202,milk,12,27,15,1,00121,India
519703,2023-05-29,206,yakult,360,400,40,2,00121,India
155836,2023-05-29,201,paneer,210,340,130,1,00138,India
155836,2023-05-29,202,milk,12,27,15,1,00138,India
155836,2023-05-29,208,sprite,75,100,25,2,00138,India
155836,2023-05-29,206,yakult,360,400,40,2,00138,India
155836,2023-05-29,210,mountain dew,75,100,25,2,00138,India
711336,2023-05-29,210,mountain dew,75,100,25,2,00277,India
711336,2023-05-29,204,strawberry yogurt,50,60,10,2,00277,India
843263,2023-05-29,212,amul cheese,250,315,65,1,00370,India
252946,2023-05-29,211,red bull,90,125,35,2,00199,India
252946,2023-05-29,206,yakult,360,400,40,2,00199,India
252946,2023-05-29,212,amul cheese,250,315,65,1,00199,India
252946,2023-05-29,209,pepsi,75,100,25,2,00199,India
959378,2023-05-29,210,mountain dew,75,100,25,2,00175,India
959378,2023-05-29,207,coca cola,75,100,25,2,00175,India
526707,2023-05-29,210,mountain dew,75,100,25,2,00435,India
526707,2023-05-29,201,paneer,210,340,130,1,00435,India
526707,2023-05-29,213,bisleri,6,15,9,2,00435,India
526707,2023-05-29,203,mango yogurt,50,60,10,2,00435,India
740285,2023-05-29,207,coca cola,75,100,25,2,00113,India
446487,2023-05-29,207,coca cola,75,100,25,2,00213,India
446487,2023-05-29,209,pepsi,75,100,25,2,00213,India
446487,2023-05-29,212,amul cheese,250,315,65,1,00213,India
568338,2023-05-29,205,classic yogurt,45,60,15,2,00044,India
568338,2023-05-29,211,red bull,90,125,35,2,00044,India
568338,2023-05-29,204,strawberry yogurt,50,60,10,2,00044,India
339310,2023-05-29,213,bisleri,6,15,9,2,00282,India
339310,2023-05-29,206,yakult,360,400,40,2,00282,India
339310,2023-05-29,209,pepsi,75,100,25,2,00282,India
629572,2023-05-29,207,coca cola,75,100,25,2,00015,India
629572,2023-05-29,213,bisleri,6,15,9,2,00015,India
629572,2023-05-29,212,amul cheese,250,315,65,1,00015,India
629572,2023-05-29,205,classic yogurt,45,60,15,2,00015,India
631550,2023-05-29,211,red bull,90,125,35,2,00130,India
631550,2023-05-29,204,strawberry yogurt,50,60,10,2,00130,India
407246,2023-05-29,201,paneer,210,340,130,1,00172,India
407246,2023-05-29,209,pepsi,75,100,25,2,00172,India
407246,2023-05-29,207,coca cola,75,100,25,2,00172,India
407246,2023-05-29,208,sprite,75,100,25,2,00172,India
965019,2023-05-29,205,classic yogurt,45,60,15,2,00354,India
965019,2023-05-29,201,paneer,210,340,130,1,00354,India
205366,2023-05-29,212,amul cheese,250,315,65,1,00035,India
205366,2023-05-29,201,paneer,210,340,130,1,00035,India
205366,2023-05-29,202,milk,12,27,15,1,00035,India
319965,2023-05-29,202,milk,12,27,15,1,00094,India
319965,2023-05-29,207,coca cola,75,100,25,2,00094,India
415734,2023-05-29,207,coca cola,75,100,25,2,00284,India
273583,2023-05-29,201,paneer,210,340,130,1,00061,India
273583,2023-05-29,204,strawberry yogurt,50,60,10,2,00061,India
273583,2023-05-29,203,mango yogurt,50,60,10,2,00061,India
218448,2023-05-29,207,coca cola,75,100,25,2,00281,India
218448,2023-05-29,202,milk,12,27,15,1,00281,India
218448,2023-05-29,211,red bull,90,125,35,2,00281,India
218448,2023-05-29,212,amul cheese,250,315,65,1,00281,India
405189,2023-05-29,213,bisleri,6,15,9,2,00234,India
405189,2023-05-29,204,strawberry yogurt,50,60,10,2,00234,India
405189,2023-05-29,202,milk,12,27,15,1,00234,India
387531,2023-05-29,211,red bull,90,125,35,2,00443,India
387531,2023-05-29,212,amul cheese,250,315,65,1,00443,India
500285,2023-05-29,201,paneer,210,340,130,1,00254,India
513176,2023-05-29,213,bisleri,6,15,9,2,00228,India
513176,2023-05-29,208,sprite,75,100,25,2,00228,India
800225,2023-05-29,209,pepsi,75,100,25,2,00231,India
800225,2023-05-29,207,coca cola,75,100,25,2,00231,India
616965,2023-05-29,204,strawberry yogurt,50,60,10,2,00331,India
616965,2023-05-29,210,mountain dew,75,100,25,2,00331,India
616965,2023-05-29,213,bisleri,6,15,9,2,00331,India
616965,2023-05-29,209,pepsi,75,100,25,2,00331,India
689625,2023-05-29,204,strawberry yogurt,50,60,10,2,00038,India
689625,2023-05-29,211,red bull,90,125,35,2,00038,India
689625,2023-05-29,203,mango yogurt,50,60,10,2,00038,India
424964,2023-05-29,207,coca cola,75,100,25,2,00176,India
424964,2023-05-29,202,milk,12,27,15,1,00176,India
424964,2023-05-29,204,strawberry yogurt,50,60,10,2,00176,India
424964,2023-05-29,209,pepsi,75,100,25,2,00176,India
788988,2023-05-29,202,milk,12,27,15,1,00033,India
788988,2023-05-29,211,red bull,90,125,35,2,00033,India
788988,2023-05-29,203,mango yogurt,50,60,10,2,00033,India
846226,2023-05-29,207,coca cola,75,100,25,2,00489,India
846226,2023-05-29,210,mountain dew,75,100,25,2,00489,India
846226,2023-05-29,203,mango yogurt,50,60,10,2,00489,India
846226,2023-05-29,205,classic yogurt,45,60,15,2,00489,India
846226,2023-05-29,209,pepsi,75,100,25,2,00489,India
585889,2023-05-29,203,mango yogurt,50,60,10,2,00026,India
585889,2023-05-29,210,mountain dew,75,100,25,2,00026,India
585889,2023-05-29,212,amul cheese,250,315,65,1,00026,India
585889,2023-05-29,201,paneer,210,340,130,1,00026,India
547032,2023-05-29,202,milk,12,27,15,1,00473,India
547032,2023-05-29,201,paneer,210,340,130,1,00473,India
547032,2023-05-29,209,pepsi,75,100,25,2,00473,India
872886,2023-05-30,204,strawberry yogurt,50,60,10,2,00315,India
894271,2023-05-30,205,classic yogurt,45,60,15,2,00148,India
894271,2023-05-30,202,milk,12,27,15,1,00148,India
894271,2023-05-30,209,pepsi,75,100,25,2,00148,India
894271,2023-05-30,207,coca cola,75,100,25,2,00148,India
201314,2023-05-30,203,mango yogurt,50,60,10,2,00210,India
201314,2023-05-30,201,paneer,210,340,130,1,00210,India
532019,2023-05-30,205,classic yogurt,45,60,15,2,00295,India
918926,2023-05-30,203,mango yogurt,50,60,10,2,00146,India
918926,2023-05-30,211,red bull,90,125,35,2,00146,India
918926,2023-05-30,204,strawberry yogurt,50,60,10,2,00146,India
918926,2023-05-30,207,coca cola,75,100,25,2,00146,India
108136,2023-05-30,206,yakult,360,400,40,2,00184,India
362424,2023-05-30,204,strawberry yogurt,50,60,10,2,00052,India
362424,2023-05-30,209,pepsi,75,100,25,2,00052,India
999360,2023-05-30,212,amul cheese,250,315,65,1,00151,India
999360,2023-05-30,208,sprite,75,100,25,2,00151,India
999360,2023-05-30,213,bisleri,6,15,9,2,00151,India
830485,2023-05-30,201,paneer,210,340,130,1,00357,India
830485,2023-05-30,210,mountain dew,75,100,25,2,00357,India
830485,2023-05-30,204,strawberry yogurt,50,60,10,2,00357,India
157177,2023-05-30,201,paneer,210,340,130,1,00199,India
157177,2023-05-30,208,sprite,75,100,25,2,00199,India
157177,2023-05-30,202,milk,12,27,15,1,00199,India
157177,2023-05-30,206,yakult,360,400,40,2,00199,India
282996,2023-05-30,204,strawberry yogurt,50,60,10,2,00023,India
282996,2023-05-30,203,mango yogurt,50,60,10,2,00023,India
471152,2023-05-30,203,mango yogurt,50,60,10,2,00049,India
471152,2023-05-30,212,amul cheese,250,315,65,1,00049,India
471152,2023-05-30,206,yakult,360,400,40,2,00049,India
687674,2023-05-30,213,bisleri,6,15,9,2,00399,India
687674,2023-05-30,205,classic yogurt,45,60,15,2,00399,India
687674,2023-05-30,209,pepsi,75,100,25,2,00399,India
757102,2023-05-30,202,milk,12,27,15,1,00005,India
757102,2023-05-30,208,sprite,75,100,25,2,00005,India
757102,2023-05-30,206,yakult,360,400,40,2,00005,India
774826,2023-05-30,207,coca cola,75,100,25,2,00191,India
769629,2023-05-30,204,strawberry yogurt,50,60,10,2,00204,India
769629,2023-05-30,212,amul cheese,250,315,65,1,00204,India
769629,2023-05-30,205,classic yogurt,45,60,15,2,00204,India
969406,2023-05-30,208,sprite,75,100,25,2,00186,India
969406,2023-05-30,211,red bull,90,125,35,2,00186,India
971151,2023-05-30,206,yakult,360,400,40,2,00313,India
971151,2023-05-30,207,coca cola,75,100,25,2,00313,India
971151,2023-05-30,213,bisleri,6,15,9,2,00313,India
971151,2023-05-30,209,pepsi,75,100,25,2,00313,India
213997,2023-05-30,207,coca cola,75,100,25,2,00310,India
213997,2023-05-30,204,strawberry yogurt,50,60,10,2,00310,India
208092,2023-05-30,206,yakult,360,400,40,2,00495,India
208092,2023-05-30,208,sprite,75,100,25,2,00495,India
208092,2023-05-30,201,paneer,210,340,130,1,00495,India
381588,2023-05-30,209,pepsi,75,100,25,2,00121,India
381588,2023-05-30,203,mango yogurt,50,60,10,2,00121,India
381588,2023-05-30,212,amul cheese,250,315,65,1,00121,India
934022,2023-05-30,201,paneer,210,340,130,1,00368,India
934022,2023-05-30,202,milk,12,27,15,1,00368,India
137579,2023-05-30,203,mango yogurt,50,60,10,2,00279,India
166239,2023-05-30,203,mango yogurt,50,60,10,2,00229,India
166239,2023-05-30,210,mountain dew,75,100,25,2,00229,India
675896,2023-05-30,210,mountain dew,75,100,25,2,00008,India
180948,2023-05-30,203,mango yogurt,50,60,10,2,00453,India
180948,2023-05-30,212,amul cheese,250,315,65,1,00453,India
180948,2023-05-30,205,classic yogurt,45,60,15,2,00453,India
180948,2023-05-30,209,pepsi,75,100,25,2,00453,India
978666,2023-05-30,211,red bull,90,125,35,2,00202,India
978666,2023-05-30,207,coca cola,75,100,25,2,00202,India
435507,2023-05-30,207,coca cola,75,100,25,2,00066,India
435507,2023-05-30,202,milk,12,27,15,1,00066,India
435507,2023-05-30,206,yakult,360,400,40,2,00066,India
478576,2023-05-30,201,paneer,210,340,130,1,00074,India
478576,2023-05-30,206,yakult,360,400,40,2,00074,India
478576,2023-05-30,203,mango yogurt,50,60,10,2,00074,India
478576,2023-05-30,207,coca cola,75,100,25,2,00074,India
107870,2023-05-30,210,mountain dew,75,100,25,2,00227,India
107870,2023-05-30,205,classic yogurt,45,60,15,2,00227,India
107870,2023-05-30,213,bisleri,6,15,9,2,00227,India
170442,2023-05-30,206,yakult,360,400,40,2,00073,India
922782,2023-05-30,210,mountain dew,75,100,25,2,00014,India
922782,2023-05-30,201,paneer,210,340,130,1,00014,India
922782,2023-05-30,202,milk,12,27,15,1,00014,India
922782,2023-05-30,203,mango yogurt,50,60,10,2,00014,India
219289,2023-05-30,210,mountain dew,75,100,25,2,00485,India
219289,2023-05-30,211,red bull,90,125,35,2,00485,India
219289,2023-05-30,208,sprite,75,100,25,2,00485,India
939412,2023-05-30,202,milk,12,27,15,1,00495,India
939412,2023-05-30,207,coca cola,75,100,25,2,00495,India
939412,2023-05-30,213,bisleri,6,15,9,2,00495,India
939412,2023-05-30,208,sprite,75,100,25,2,00495,India
939412,2023-05-30,209,pepsi,75,100,25,2,00495,India
830206,2023-05-30,205,classic yogurt,45,60,15,2,00031,India
830206,2023-05-30,209,pepsi,75,100,25,2,00031,India
830206,2023-05-30,207,coca cola,75,100,25,2,00031,India
300412,2023-05-30,209,pepsi,75,100,25,2,00442,India
300412,2023-05-30,203,mango yogurt,50,60,10,2,00442,India
300412,2023-05-30,206,yakult,360,400,40,2,00442,India
150203,2023-05-30,207,coca cola,75,100,25,2,00090,India
688128,2023-05-30,209,pepsi,75,100,25,2,00033,India
688128,2023-05-30,208,sprite,75,100,25,2,00033,India
525877,2023-05-30,213,bisleri,6,15,9,2,00260,India
525877,2023-05-30,203,mango yogurt,50,60,10,2,00260,India
525877,2023-05-30,206,yakult,360,400,40,2,00260,India
525877,2023-05-30,212,amul cheese,250,315,65,1,00260,India
242715,2023-05-30,209,pepsi,75,100,25,2,00171,India
242715,2023-05-30,204,strawberry yogurt,50,60,10,2,00171,India
242715,2023-05-30,203,mango yogurt,50,60,10,2,00171,India
242715,2023-05-30,208,sprite,75,100,25,2,00171,India
993347,2023-05-30,202,milk,12,27,15,1,00090,India
993347,2023-05-30,212,amul cheese,250,315,65,1,00090,India
993347,2023-05-30,208,sprite,75,100,25,2,00090,India
993347,2023-05-30,207,coca cola,75,100,25,2,00090,India
630246,2023-05-30,210,mountain dew,75,100,25,2,00441,India
630246,2023-05-30,209,pepsi,75,100,25,2,00441,India
630246,2023-05-30,201,paneer,210,340,130,1,00441,India
581273,2023-05-30,209,pepsi,75,100,25,2,00212,India
711700,2023-05-30,212,amul cheese,250,315,65,1,00358,India
711700,2023-05-30,208,sprite,75,100,25,2,00358,India
711700,2023-05-30,211,red bull,90,125,35,2,00358,India
711700,2023-05-30,210,mountain dew,75,100,25,2,00358,India
642164,2023-05-30,203,mango yogurt,50,60,10,2,00103,India
642164,2023-05-30,210,mountain dew,75,100,25,2,00103,India
462175,2023-05-30,213,bisleri,6,15,9,2,00326,India
462175,2023-05-30,206,yakult,360,400,40,2,00326,India
188109,2023-05-30,205,classic yogurt,45,60,15,2,00221,India
775873,2023-05-30,204,strawberry yogurt,50,60,10,2,00367,India
775873,2023-05-30,212,amul cheese,250,315,65,1,00367,India
906162,2023-05-30,210,mountain dew,75,100,25,2,00009,India
906162,2023-05-30,206,yakult,360,400,40,2,00009,India
906162,2023-05-30,212,amul cheese,250,315,65,1,00009,India
640176,2023-05-30,203,mango yogurt,50,60,10,2,00194,India
640176,2023-05-30,210,mountain dew,75,100,25,2,00194,India
640176,2023-05-30,213,bisleri,6,15,9,2,00194,India
185922,2023-05-30,205,classic yogurt,45,60,15,2,00420,India
185922,2023-05-30,210,mountain dew,75,100,25,2,00420,India
185922,2023-05-30,203,mango yogurt,50,60,10,2,00420,India
185922,2023-05-30,206,yakult,360,400,40,2,00420,India
185922,2023-05-30,201,paneer,210,340,130,1,00420,India
630124,2023-05-30,207,coca cola,75,100,25,2,00390,India
630124,2023-05-30,205,classic yogurt,45,60,15,2,00390,India
630124,2023-05-30,208,sprite,75,100,25,2,00390,India
630124,2023-05-30,202,milk,12,27,15,1,00390,India
561244,2023-05-30,205,classic yogurt,45,60,15,2,00171,India
561244,2023-05-30,201,paneer,210,340,130,1,00171,India
561244,2023-05-30,210,mountain dew,75,100,25,2,00171,India
725768,2023-05-30,207,coca cola,75,100,25,2,00346,India
725768,2023-05-30,213,bisleri,6,15,9,2,00346,India
725768,2023-05-30,204,strawberry yogurt,50,60,10,2,00346,India
725768,2023-05-30,202,milk,12,27,15,1,00346,India
994042,2023-05-30,208,sprite,75,100,25,2,00003,India
994042,2023-05-30,206,yakult,360,400,40,2,00003,India
994042,2023-05-30,201,paneer,210,340,130,1,00003,India
