InvoiceNo,InvoiceDate,StockCode,Description,Cost_Price,UnitPrice,Profit,Quantity,CustomerID,Country
491544,2023-04-28,402,lamp,500,750,250,2,00158,India
562053,2023-04-28,419,paint,2000,4000,2000,2,00159,India
562053,2023-04-28,405,carpet,2000,4000,2000,2,00159,India
562053,2023-04-28,417,door knob,200,400,200,2,00159,India
555712,2023-04-28,414,chair,1000,2000,1000,2,00160,India
555712,2023-04-28,413,dining table,20000,40000,20000,2,00160,India
555712,2023-04-28,405,carpet,2000,4000,2000,2,00160,India
555712,2023-04-28,417,door knob,200,400,200,2,00160,India
448044,2023-04-28,418,tiles,50,100,50,2,00161,India
448044,2023-04-28,419,paint,2000,4000,2000,2,00161,India
448044,2023-04-28,416,door,5000,10000,5000,2,00161,India
448044,2023-04-28,412,area rug,3000,6000,3000,2,00161,India
444305,2023-04-28,402,lamp,500,750,250,2,00162,India
863747,2023-04-29,403,tube light,450,600,150,2,00163,India
863747,2023-04-29,406,pillow,200,400,200,2,00163,India
863747,2023-04-29,418,tiles,50,100,50,2,00163,India
863747,2023-04-29,413,dining table,20000,40000,20000,2,00163,India
634200,2023-04-30,407,bedsheet,500,1000,500,2,00164,India
333751,2023-04-30,405,carpet,2000,4000,2000,2,00165,India
145966,2023-05-01,401,couch,15000,25000,10000,2,00166,India
145966,2023-05-01,410,curtain,1000,2000,1000,2,00166,India
145966,2023-05-01,414,chair,1000,2000,1000,2,00166,India
145966,2023-05-01,404,queen bed,29000,45000,16000,2,00166,India
530908,2023-05-01,414,chair,1000,2000,1000,2,00167,India
530908,2023-05-01,409,shelf,500,1000,500,2,00167,India
655622,2023-05-01,417,door knob,200,400,200,2,00168,India
655622,2023-05-01,416,door,5000,10000,5000,2,00168,India
705649,2023-05-02,415,yard chair,1500,3000,1500,2,00169,India
705649,2023-05-02,404,queen bed,29000,45000,16000,2,00169,India
728580,2023-05-02,416,door,5000,10000,5000,2,00170,India
728580,2023-05-02,411,side table,1500,3000,1500,2,00170,India
272019,2023-05-02,414,chair,1000,2000,1000,2,00171,India
272019,2023-05-02,415,yard chair,1500,3000,1500,2,00171,India
272019,2023-05-02,409,shelf,500,1000,500,2,00171,India
272019,2023-05-02,413,dining table,20000,40000,20000,2,00171,India
272019,2023-05-02,418,tiles,50,100,50,2,00171,India
790505,2023-05-02,414,chair,1000,2000,1000,2,00172,India
790505,2023-05-02,412,area rug,3000,6000,3000,2,00172,India
790505,2023-05-02,401,couch,15000,25000,10000,2,00172,India
790505,2023-05-02,403,tube light,450,600,150,2,00172,India
655259,2023-05-02,415,yard chair,1500,3000,1500,2,00173,India
655259,2023-05-02,402,lamp,500,750,250,2,00173,India
655259,2023-05-02,401,couch,15000,25000,10000,2,00173,India
182584,2023-05-03,405,carpet,2000,4000,2000,2,00174,India
182584,2023-05-03,408,cupboard,5000,15000,10000,2,00174,India
182584,2023-05-03,406,pillow,200,400,200,2,00174,India
525116,2023-05-03,418,tiles,50,100,50,2,00175,India
525116,2023-05-03,409,shelf,500,1000,500,2,00175,India
342424,2023-05-03,404,queen bed,29000,45000,16000,2,00176,India
342424,2023-05-03,418,tiles,50,100,50,2,00176,India
342424,2023-05-03,403,tube light,450,600,150,2,00176,India
939668,2023-05-03,404,queen bed,29000,45000,16000,2,00177,India
939668,2023-05-03,407,bedsheet,500,1000,500,2,00177,India
478690,2023-05-03,416,door,5000,10000,5000,2,00178,India
478690,2023-05-03,412,area rug,3000,6000,3000,2,00178,India
325004,2023-05-04,409,shelf,500,1000,500,2,00179,India
325004,2023-05-04,406,pillow,200,400,200,2,00179,India
325004,2023-05-04,402,lamp,500,750,250,2,00179,India
325004,2023-05-04,403,tube light,450,600,150,2,00179,India
281288,2023-05-04,413,dining table,20000,40000,20000,2,00180,India
281288,2023-05-04,405,carpet,2000,4000,2000,2,00180,India
281288,2023-05-04,418,tiles,50,100,50,2,00180,India
281288,2023-05-04,409,shelf,500,1000,500,2,00180,India
664015,2023-05-04,412,area rug,3000,6000,3000,2,00181,India
439625,2023-05-04,414,chair,1000,2000,1000,2,00182,India
439625,2023-05-04,407,bedsheet,500,1000,500,2,00182,India
439625,2023-05-04,412,area rug,3000,6000,3000,2,00182,India
529138,2023-05-05,412,area rug,3000,6000,3000,2,00183,India
529138,2023-05-05,407,bedsheet,500,1000,500,2,00183,India
157522,2023-05-05,414,chair,1000,2000,1000,2,00184,India
157522,2023-05-05,412,area rug,3000,6000,3000,2,00184,India
157522,2023-05-05,402,lamp,500,750,250,2,00184,India
157522,2023-05-05,410,curtain,1000,2000,1000,2,00184,India
157522,2023-05-05,417,door knob,200,400,200,2,00184,India
744132,2023-05-06,402,lamp,500,750,250,2,00185,India
744132,2023-05-06,403,tube light,450,600,150,2,00185,India
744132,2023-05-06,409,shelf,500,1000,500,2,00185,India
413391,2023-05-06,417,door knob,200,400,200,2,00186,India
460172,2023-05-06,415,yard chair,1500,3000,1500,2,00187,India
460172,2023-05-06,408,cupboard,5000,15000,10000,2,00187,India
460172,2023-05-06,407,bedsheet,500,1000,500,2,00187,India
460172,2023-05-06,403,tube light,450,600,150,2,00187,India
571979,2023-05-07,419,paint,2000,4000,2000,2,00188,India
571979,2023-05-07,407,bedsheet,500,1000,500,2,00188,India
571979,2023-05-07,418,tiles,50,100,50,2,00188,India
571979,2023-05-07,402,lamp,500,750,250,2,00188,India
571979,2023-05-07,411,side table,1500,3000,1500,2,00188,India
316755,2023-05-07,410,curtain,1000,2000,1000,2,00189,India
316755,2023-05-07,401,couch,15000,25000,10000,2,00189,India
666657,2023-05-07,412,area rug,3000,6000,3000,2,00190,India
666657,2023-05-07,407,bedsheet,500,1000,500,2,00190,India
666657,2023-05-07,418,tiles,50,100,50,2,00190,India
666657,2023-05-07,416,door,5000,10000,5000,2,00190,India
825281,2023-05-07,416,door,5000,10000,5000,2,00191,India
869182,2023-05-07,408,cupboard,5000,15000,10000,2,00192,India
361518,2023-05-08,405,carpet,2000,4000,2000,2,00193,India
361518,2023-05-08,410,curtain,1000,2000,1000,2,00193,India
783939,2023-05-08,403,tube light,450,600,150,2,00194,India
783939,2023-05-08,402,lamp,500,750,250,2,00194,India
783939,2023-05-08,413,dining table,20000,40000,20000,2,00194,India
214845,2023-05-08,407,bedsheet,500,1000,500,2,00195,India
760931,2023-05-08,404,queen bed,29000,45000,16000,2,00196,India
760931,2023-05-08,408,cupboard,5000,15000,10000,2,00196,India
760931,2023-05-08,412,area rug,3000,6000,3000,2,00196,India
337297,2023-05-09,405,carpet,2000,4000,2000,2,00197,India
337297,2023-05-09,418,tiles,50,100,50,2,00197,India
215178,2023-05-09,409,shelf,500,1000,500,2,00198,India
215178,2023-05-09,411,side table,1500,3000,1500,2,00198,India
697028,2023-05-09,417,door knob,200,400,200,2,00199,India
697028,2023-05-09,418,tiles,50,100,50,2,00199,India
697028,2023-05-09,407,bedsheet,500,1000,500,2,00199,India
697028,2023-05-09,415,yard chair,1500,3000,1500,2,00199,India
392271,2023-05-09,402,lamp,500,750,250,2,00200,India
742817,2023-05-09,409,shelf,500,1000,500,2,00201,India
452003,2023-05-10,403,tube light,450,600,150,2,00202,India
452003,2023-05-10,413,dining table,20000,40000,20000,2,00202,India
757891,2023-05-10,405,carpet,2000,4000,2000,2,00203,India
757891,2023-05-10,411,side table,1500,3000,1500,2,00203,India
757891,2023-05-10,407,bedsheet,500,1000,500,2,00203,India
212754,2023-05-10,405,carpet,2000,4000,2000,2,00204,India
212754,2023-05-10,403,tube light,450,600,150,2,00204,India
212754,2023-05-10,408,cupboard,5000,15000,10000,2,00204,India
212754,2023-05-10,414,chair,1000,2000,1000,2,00204,India
819961,2023-05-10,410,curtain,1000,2000,1000,2,00205,India
246028,2023-05-10,410,curtain,1000,2000,1000,2,00206,India
246028,2023-05-10,406,pillow,200,400,200,2,00206,India
899212,2023-05-11,405,carpet,2000,4000,2000,2,00207,India
899212,2023-05-11,401,couch,15000,25000,10000,2,00207,India
899212,2023-05-11,404,queen bed,29000,45000,16000,2,00207,India
330316,2023-05-11,408,cupboard,5000,15000,10000,2,00208,India
330316,2023-05-11,417,door knob,200,400,200,2,00208,India
330316,2023-05-11,406,pillow,200,400,200,2,00208,India
330316,2023-05-11,415,yard chair,1500,3000,1500,2,00208,India
330316,2023-05-11,413,dining table,20000,40000,20000,2,00208,India
123406,2023-05-12,417,door knob,200,400,200,2,00209,India
123406,2023-05-12,414,chair,1000,2000,1000,2,00209,India
123406,2023-05-12,413,dining table,20000,40000,20000,2,00209,India
123406,2023-05-12,412,area rug,3000,6000,3000,2,00209,India
123406,2023-05-12,402,lamp,500,750,250,2,00209,India
191516,2023-05-12,402,lamp,500,750,250,2,00210,India
191516,2023-05-12,418,tiles,50,100,50,2,00210,India
891985,2023-05-13,415,yard chair,1500,3000,1500,2,00211,India
891985,2023-05-13,410,curtain,1000,2000,1000,2,00211,India
891985,2023-05-13,413,dining table,20000,40000,20000,2,00211,India
493613,2023-05-13,417,door knob,200,400,200,2,00212,India
493613,2023-05-13,416,door,5000,10000,5000,2,00212,India
493613,2023-05-13,410,curtain,1000,2000,1000,2,00212,India
493613,2023-05-13,415,yard chair,1500,3000,1500,2,00212,India
722631,2023-05-14,404,queen bed,29000,45000,16000,2,00213,India
722631,2023-05-14,407,bedsheet,500,1000,500,2,00213,India
722631,2023-05-14,417,door knob,200,400,200,2,00213,India
771065,2023-05-14,406,pillow,200,400,200,2,00214,India
771065,2023-05-14,409,shelf,500,1000,500,2,00214,India
568594,2023-05-14,401,couch,15000,25000,10000,2,00215,India
650708,2023-05-14,418,tiles,50,100,50,2,00216,India
425158,2023-05-14,418,tiles,50,100,50,2,00217,India
425158,2023-05-14,408,cupboard,5000,15000,10000,2,00217,India
425158,2023-05-14,414,chair,1000,2000,1000,2,00217,India
703516,2023-05-15,403,tube light,450,600,150,2,00218,India
703516,2023-05-15,413,dining table,20000,40000,20000,2,00218,India
703516,2023-05-15,408,cupboard,5000,15000,10000,2,00218,India
703516,2023-05-15,411,side table,1500,3000,1500,2,00218,India
703516,2023-05-15,402,lamp,500,750,250,2,00218,India
301402,2023-05-15,414,chair,1000,2000,1000,2,00219,India
418850,2023-05-15,408,cupboard,5000,15000,10000,2,00220,India
990444,2023-05-15,414,chair,1000,2000,1000,2,00221,India
990444,2023-05-15,406,pillow,200,400,200,2,00221,India
990444,2023-05-15,402,lamp,500,750,250,2,00221,India
990444,2023-05-15,419,paint,2000,4000,2000,2,00221,India
369733,2023-05-16,419,paint,2000,4000,2000,2,00222,India
369733,2023-05-16,401,couch,15000,25000,10000,2,00222,India
369733,2023-05-16,406,pillow,200,400,200,2,00222,India
369733,2023-05-16,410,curtain,1000,2000,1000,2,00222,India
518162,2023-05-16,419,paint,2000,4000,2000,2,00223,India
518162,2023-05-16,410,curtain,1000,2000,1000,2,00223,India
805889,2023-05-18,402,lamp,500,750,250,2,00224,India
805889,2023-05-18,416,door,5000,10000,5000,2,00224,India
805889,2023-05-18,414,chair,1000,2000,1000,2,00224,India
805889,2023-05-18,411,side table,1500,3000,1500,2,00224,India
652800,2023-05-20,412,area rug,3000,6000,3000,2,00225,India
693138,2023-05-21,402,lamp,500,750,250,2,00226,India
693138,2023-05-21,407,bedsheet,500,1000,500,2,00226,India
693138,2023-05-21,405,carpet,2000,4000,2000,2,00226,India
714246,2023-05-22,416,door,5000,10000,5000,2,00227,India
714246,2023-05-22,404,queen bed,29000,45000,16000,2,00227,India
273452,2023-05-22,411,side table,1500,3000,1500,2,00228,India
273452,2023-05-22,404,queen bed,29000,45000,16000,2,00228,India
273452,2023-05-22,407,bedsheet,500,1000,500,2,00228,India
273452,2023-05-22,410,curtain,1000,2000,1000,2,00228,India
532819,2023-05-22,411,side table,1500,3000,1500,2,00229,India
532819,2023-05-22,416,door,5000,10000,5000,2,00229,India
532819,2023-05-22,402,lamp,500,750,250,2,00229,India
532819,2023-05-22,403,tube light,450,600,150,2,00229,India
532819,2023-05-22,406,pillow,200,400,200,2,00229,India
493738,2023-05-23,406,pillow,200,400,200,2,00230,India
493738,2023-05-23,417,door knob,200,400,200,2,00230,India
493738,2023-05-23,403,tube light,450,600,150,2,00230,India
116602,2023-05-23,409,shelf,500,1000,500,2,00231,India
116602,2023-05-23,419,paint,2000,4000,2000,2,00231,India
116602,2023-05-23,406,pillow,200,400,200,2,00231,India
116602,2023-05-23,414,chair,1000,2000,1000,2,00231,India
484435,2023-05-24,419,paint,2000,4000,2000,2,00232,India
484435,2023-05-24,402,lamp,500,750,250,2,00232,India
198695,2023-05-24,417,door knob,200,400,200,2,00233,India
198695,2023-05-24,402,lamp,500,750,250,2,00233,India
194394,2023-05-24,404,queen bed,29000,45000,16000,2,00234,India
194394,2023-05-24,413,dining table,20000,40000,20000,2,00234,India
194394,2023-05-24,406,pillow,200,400,200,2,00234,India
194394,2023-05-24,419,paint,2000,4000,2000,2,00234,India
951273,2023-05-26,419,paint,2000,4000,2000,2,00235,India
951273,2023-05-26,417,door knob,200,400,200,2,00235,India
951273,2023-05-26,410,curtain,1000,2000,1000,2,00235,India
951273,2023-05-26,412,area rug,3000,6000,3000,2,00235,India
141855,2023-05-27,409,shelf,500,1000,500,2,00236,India
141855,2023-05-27,404,queen bed,29000,45000,16000,2,00236,India
520893,2023-05-29,418,tiles,50,100,50,2,00237,India
520893,2023-05-29,403,tube light,450,600,150,2,00237,India
520893,2023-05-29,405,carpet,2000,4000,2000,2,00237,India
520893,2023-05-29,415,yard chair,1500,3000,1500,2,00237,India
409511,2023-05-29,407,bedsheet,500,1000,500,2,00238,India
409511,2023-05-29,413,dining table,20000,40000,20000,2,00238,India
409511,2023-05-29,410,curtain,1000,2000,1000,2,00238,India
284670,2023-05-30,409,shelf,500,1000,500,2,00239,India
284670,2023-05-30,415,yard chair,1500,3000,1500,2,00239,India
429273,2023-05-31,414,chair,1000,2000,1000,2,00240,India
305948,2023-05-31,406,pillow,200,400,200,2,00241,India
305948,2023-05-31,415,yard chair,1500,3000,1500,2,00241,India
232424,2023-05-31,402,lamp,500,750,250,2,00242,India
232424,2023-05-31,403,tube light,450,600,150,2,00242,India
232424,2023-05-31,415,yard chair,1500,3000,1500,2,00242,India
232424,2023-05-31,412,area rug,3000,6000,3000,2,00242,India
232424,2023-05-31,405,carpet,2000,4000,2000,2,00242,India
556560,2023-05-31,403,tube light,450,600,150,2,00243,India
556560,2023-05-31,402,lamp,500,750,250,2,00243,India
556560,2023-05-31,406,pillow,200,400,200,2,00243,India
556560,2023-05-31,401,couch,15000,25000,10000,2,00243,India
160517,2023-05-31,418,tiles,50,100,50,2,00244,India
160517,2023-05-31,417,door knob,200,400,200,2,00244,India
160517,2023-05-31,411,side table,1500,3000,1500,2,00244,India
907553,2023-06-02,406,pillow,200,400,200,1,00245,India
136392,2023-06-02,403,tube light,450,600,150,1,00246,India
136392,2023-06-02,404,queen bed,29000,45000,16000,1,00246,India
136392,2023-06-02,407,bedsheet,500,1000,500,1,00246,India
136392,2023-06-02,417,door knob,200,400,200,1,00246,India
136392,2023-06-02,411,side table,1500,3000,1500,1,00246,India
212590,2023-06-02,406,pillow,200,400,200,1,00247,India
212590,2023-06-02,403,tube light,450,600,150,1,00247,India
212590,2023-06-02,411,side table,1500,3000,1500,1,00247,India
212590,2023-06-02,407,bedsheet,500,1000,500,1,00247,India
359610,2023-06-03,403,tube light,450,600,150,1,00248,India
933794,2023-06-03,407,bedsheet,500,1000,500,1,00249,India
933794,2023-06-03,412,area rug,3000,6000,3000,1,00249,India
933794,2023-06-03,404,queen bed,29000,45000,16000,1,00249,India
709103,2023-06-03,412,area rug,3000,6000,3000,1,00250,India
709103,2023-06-03,409,shelf,500,1000,500,1,00250,India
531016,2023-06-03,401,couch,15000,25000,10000,1,00251,India
531016,2023-06-03,405,carpet,2000,4000,2000,1,00251,India
531016,2023-06-03,407,bedsheet,500,1000,500,1,00251,India
104326,2023-06-03,419,paint,2000,4000,2000,1,00252,India
966992,2023-06-04,407,bedsheet,500,1000,500,1,00253,India
966992,2023-06-04,405,carpet,2000,4000,2000,1,00253,India
966992,2023-06-04,410,curtain,1000,2000,1000,1,00253,India
966992,2023-06-04,414,chair,1000,2000,1000,1,00253,India
966992,2023-06-04,419,paint,2000,4000,2000,1,00253,India
833338,2023-06-05,407,bedsheet,500,1000,500,1,00254,India
833338,2023-06-05,416,door,5000,10000,5000,1,00254,India
362887,2023-06-05,408,cupboard,5000,15000,10000,1,00255,India
362887,2023-06-05,411,side table,1500,3000,1500,1,00255,India
362887,2023-06-05,414,chair,1000,2000,1000,1,00255,India
362887,2023-06-05,402,lamp,500,750,250,1,00255,India
184426,2023-06-06,417,door knob,200,400,200,1,00256,India
135661,2023-06-06,410,curtain,1000,2000,1000,1,00257,India
135661,2023-06-06,402,lamp,500,750,250,1,00257,India
135661,2023-06-06,415,yard chair,1500,3000,1500,1,00257,India
370467,2023-06-06,407,bedsheet,500,1000,500,1,00258,India
370467,2023-06-06,404,queen bed,29000,45000,16000,1,00258,India
370467,2023-06-06,409,shelf,500,1000,500,1,00258,India
876138,2023-06-07,414,chair,1000,2000,1000,1,00259,India
279456,2023-06-07,414,chair,1000,2000,1000,1,00260,India
279456,2023-06-07,417,door knob,200,400,200,1,00260,India
279456,2023-06-07,418,tiles,50,100,50,1,00260,India
279456,2023-06-07,404,queen bed,29000,45000,16000,1,00260,India
451638,2023-06-07,413,dining table,20000,40000,20000,1,00261,India
821200,2023-06-07,407,bedsheet,500,1000,500,1,00262,India
821200,2023-06-07,412,area rug,3000,6000,3000,1,00262,India
821200,2023-06-07,409,shelf,500,1000,500,1,00262,India
912239,2023-06-08,415,yard chair,1500,3000,1500,1,00263,India
912239,2023-06-08,402,lamp,500,750,250,1,00263,India
141183,2023-06-08,408,cupboard,5000,15000,10000,1,00264,India
141183,2023-06-08,404,queen bed,29000,45000,16000,1,00264,India
524274,2023-06-08,417,door knob,200,400,200,1,00265,India
524274,2023-06-08,410,curtain,1000,2000,1000,1,00265,India
524274,2023-06-08,404,queen bed,29000,45000,16000,1,00265,India
524274,2023-06-08,406,pillow,200,400,200,1,00265,India
232924,2023-06-09,402,lamp,500,750,250,1,00266,India
232924,2023-06-09,404,queen bed,29000,45000,16000,1,00266,India
232924,2023-06-09,408,cupboard,5000,15000,10000,1,00266,India
232924,2023-06-09,410,curtain,1000,2000,1000,1,00266,India
232924,2023-06-09,411,side table,1500,3000,1500,1,00266,India
210621,2023-06-10,410,curtain,1000,2000,1000,1,00267,India
210621,2023-06-10,411,side table,1500,3000,1500,1,00267,India
210621,2023-06-10,418,tiles,50,100,50,1,00267,India
210621,2023-06-10,407,bedsheet,500,1000,500,1,00267,India
210621,2023-06-10,403,tube light,450,600,150,1,00267,India
305706,2023-06-10,410,curtain,1000,2000,1000,1,00268,India
305706,2023-06-10,408,cupboard,5000,15000,10000,1,00268,India
944697,2023-06-11,404,queen bed,29000,45000,16000,1,00269,India
944697,2023-06-11,417,door knob,200,400,200,1,00269,India
919004,2023-06-13,403,tube light,450,600,150,1,00270,India
919004,2023-06-13,416,door,5000,10000,5000,1,00270,India
919004,2023-06-13,412,area rug,3000,6000,3000,1,00270,India
719217,2023-06-13,404,queen bed,29000,45000,16000,1,00271,India
719217,2023-06-13,417,door knob,200,400,200,1,00271,India
719217,2023-06-13,407,bedsheet,500,1000,500,1,00271,India
484959,2023-06-15,404,queen bed,29000,45000,16000,1,00272,India
623344,2023-06-15,419,paint,2000,4000,2000,1,00273,India
623344,2023-06-15,404,queen bed,29000,45000,16000,1,00273,India
623344,2023-06-15,410,curtain,1000,2000,1000,1,00273,India
623344,2023-06-15,416,door,5000,10000,5000,1,00273,India
266002,2023-06-15,407,bedsheet,500,1000,500,1,00274,India
266002,2023-06-15,401,couch,15000,25000,10000,1,00274,India
285198,2023-06-15,408,cupboard,5000,15000,10000,1,00275,India
285198,2023-06-15,406,pillow,200,400,200,1,00275,India
285198,2023-06-15,412,area rug,3000,6000,3000,1,00275,India
892265,2023-06-15,417,door knob,200,400,200,1,00276,India
892265,2023-06-15,415,yard chair,1500,3000,1500,1,00276,India
892265,2023-06-15,407,bedsheet,500,1000,500,1,00276,India
892265,2023-06-15,410,curtain,1000,2000,1000,1,00276,India
867884,2023-06-16,418,tiles,50,100,50,1,00277,India
120940,2023-06-16,404,queen bed,29000,45000,16000,1,00278,India
120940,2023-06-16,415,yard chair,1500,3000,1500,1,00278,India
823310,2023-06-16,408,cupboard,5000,15000,10000,1,00279,India
823310,2023-06-16,414,chair,1000,2000,1000,1,00279,India
823310,2023-06-16,404,queen bed,29000,45000,16000,1,00279,India
823310,2023-06-16,410,curtain,1000,2000,1000,1,00279,India
877532,2023-06-16,411,side table,1500,3000,1500,1,00280,India
646316,2023-06-16,402,lamp,500,750,250,1,00281,India
646316,2023-06-16,405,carpet,2000,4000,2000,1,00281,India
646316,2023-06-16,412,area rug,3000,6000,3000,1,00281,India
646316,2023-06-16,410,curtain,1000,2000,1000,1,00281,India
646316,2023-06-16,418,tiles,50,100,50,1,00281,India
918437,2023-06-17,412,area rug,3000,6000,3000,1,00282,India
918437,2023-06-17,415,yard chair,1500,3000,1500,1,00282,India
803426,2023-06-17,415,yard chair,1500,3000,1500,1,00283,India
989810,2023-06-17,403,tube light,450,600,150,1,00284,India
106661,2023-06-17,414,chair,1000,2000,1000,1,00285,India
106661,2023-06-17,404,queen bed,29000,45000,16000,1,00285,India
106661,2023-06-17,405,carpet,2000,4000,2000,1,00285,India
282754,2023-06-18,402,lamp,500,750,250,1,00286,India
292303,2023-06-18,414,chair,1000,2000,1000,1,00287,India
292303,2023-06-18,406,pillow,200,400,200,1,00287,India
221300,2023-06-18,403,tube light,450,600,150,1,00288,India
388686,2023-06-18,409,shelf,500,1000,500,1,00289,India
388686,2023-06-18,405,carpet,2000,4000,2000,1,00289,India
388686,2023-06-18,413,dining table,20000,40000,20000,1,00289,India
388686,2023-06-18,417,door knob,200,400,200,1,00289,India
388686,2023-06-18,402,lamp,500,750,250,1,00289,India
586689,2023-06-18,417,door knob,200,400,200,1,00290,India
586689,2023-06-18,411,side table,1500,3000,1500,1,00290,India
501947,2023-06-19,403,tube light,450,600,150,1,00291,India
501947,2023-06-19,417,door knob,200,400,200,1,00291,India
501947,2023-06-19,414,chair,1000,2000,1000,1,00291,India
752080,2023-06-19,418,tiles,50,100,50,1,00292,India
752080,2023-06-19,411,side table,1500,3000,1500,1,00292,India
180545,2023-06-21,415,yard chair,1500,3000,1500,1,00293,India
180545,2023-06-21,419,paint,2000,4000,2000,1,00293,India
180545,2023-06-21,410,curtain,1000,2000,1000,1,00293,India
180545,2023-06-21,409,shelf,500,1000,500,1,00293,India
276002,2023-06-21,404,queen bed,29000,45000,16000,1,00294,India
237499,2023-06-21,405,carpet,2000,4000,2000,1,00295,India
237499,2023-06-21,410,curtain,1000,2000,1000,1,00295,India
237499,2023-06-21,406,pillow,200,400,200,1,00295,India
696255,2023-06-21,402,lamp,500,750,250,1,00296,India
696255,2023-06-21,414,chair,1000,2000,1000,1,00296,India
174390,2023-06-21,409,shelf,500,1000,500,1,00297,India
174390,2023-06-21,410,curtain,1000,2000,1000,1,00297,India
174390,2023-06-21,407,bedsheet,500,1000,500,1,00297,India
500098,2023-06-22,410,curtain,1000,2000,1000,1,00298,India
706395,2023-06-22,418,tiles,50,100,50,1,00299,India
706395,2023-06-22,401,couch,15000,25000,10000,1,00299,India
706395,2023-06-22,417,door knob,200,400,200,1,00299,India
286957,2023-06-23,411,side table,1500,3000,1500,1,00300,India
286957,2023-06-23,414,chair,1000,2000,1000,1,00300,India
286957,2023-06-23,417,door knob,200,400,200,1,00300,India
409365,2023-06-23,402,lamp,500,750,250,1,00301,India
409365,2023-06-23,418,tiles,50,100,50,1,00301,India
409365,2023-06-23,407,bedsheet,500,1000,500,1,00301,India
409365,2023-06-23,404,queen bed,29000,45000,16000,1,00301,India
465806,2023-06-24,414,chair,1000,2000,1000,1,00302,India
162434,2023-06-24,407,bedsheet,500,1000,500,1,00303,India
162434,2023-06-24,414,chair,1000,2000,1000,1,00303,India
737104,2023-06-25,407,bedsheet,500,1000,500,1,00304,India
737104,2023-06-25,411,side table,1500,3000,1500,1,00304,India
737104,2023-06-25,412,area rug,3000,6000,3000,1,00304,India
559189,2023-06-25,418,tiles,50,100,50,1,00305,India
559189,2023-06-25,417,door knob,200,400,200,1,00305,India
834012,2023-06-25,419,paint,2000,4000,2000,1,00306,India
834012,2023-06-25,417,door knob,200,400,200,1,00306,India
834012,2023-06-25,416,door,5000,10000,5000,1,00306,India
834012,2023-06-25,402,lamp,500,750,250,1,00306,India
118238,2023-06-26,416,door,5000,10000,5000,1,00307,India
118238,2023-06-26,406,pillow,200,400,200,1,00307,India
118238,2023-06-26,407,bedsheet,500,1000,500,1,00307,India
155614,2023-06-26,402,lamp,500,750,250,1,00308,India
155614,2023-06-26,412,area rug,3000,6000,3000,1,00308,India
316126,2023-06-28,402,lamp,500,750,250,1,00309,India
316126,2023-06-28,407,bedsheet,500,1000,500,1,00309,India
812973,2023-06-28,408,cupboard,5000,15000,10000,1,00310,India
812973,2023-06-28,402,lamp,500,750,250,1,00310,India
822866,2023-06-28,414,chair,1000,2000,1000,1,00311,India
822866,2023-06-28,411,side table,1500,3000,1500,1,00311,India
171095,2023-06-28,406,pillow,200,400,200,1,00312,India
171095,2023-06-28,415,yard chair,1500,3000,1500,1,00312,India
171095,2023-06-28,402,lamp,500,750,250,1,00312,India
171095,2023-06-28,405,carpet,2000,4000,2000,1,00312,India
171095,2023-06-28,410,curtain,1000,2000,1000,1,00312,India
383393,2023-06-30,409,shelf,500,1000,500,1,00313,India
383393,2023-06-30,417,door knob,200,400,200,1,00313,India
383393,2023-06-30,408,cupboard,5000,15000,10000,1,00313,India
383393,2023-06-30,402,lamp,500,750,250,1,00313,India
463958,2023-07-01,405,carpet,2000,4000,2000,1,00314,India
463958,2023-07-01,418,tiles,50,100,50,1,00314,India
463958,2023-07-01,408,cupboard,5000,15000,10000,1,00314,India
105478,2023-07-01,402,lamp,500,750,250,1,00315,India
105478,2023-07-01,419,paint,2000,4000,2000,1,00315,India
426837,2023-07-02,415,yard chair,1500,3000,1500,1,00316,India
426837,2023-07-02,403,tube light,450,600,150,1,00316,India
303988,2023-07-02,401,couch,15000,25000,10000,1,00317,India
303988,2023-07-02,417,door knob,200,400,200,1,00317,India
303988,2023-07-02,418,tiles,50,100,50,1,00317,India
583169,2023-07-03,406,pillow,200,400,200,1,00318,India
583169,2023-07-03,407,bedsheet,500,1000,500,1,00318,India
583169,2023-07-03,415,yard chair,1500,3000,1500,1,00318,India
956211,2023-07-04,416,door,5000,10000,5000,1,00319,India
956211,2023-07-04,403,tube light,450,600,150,1,00319,India
956211,2023-07-04,419,paint,2000,4000,2000,1,00319,India
956211,2023-07-04,407,bedsheet,500,1000,500,1,00319,India
405727,2023-07-05,404,queen bed,29000,45000,16000,1,00320,India
405727,2023-07-05,413,dining table,20000,40000,20000,1,00320,India
405727,2023-07-05,401,couch,15000,25000,10000,1,00320,India
405727,2023-07-05,415,yard chair,1500,3000,1500,1,00320,India
405727,2023-07-05,403,tube light,450,600,150,1,00320,India
680958,2023-07-05,408,cupboard,5000,15000,10000,1,00321,India
680958,2023-07-05,414,chair,1000,2000,1000,1,00321,India
976273,2023-07-05,407,bedsheet,500,1000,500,1,00322,India
976273,2023-07-05,418,tiles,50,100,50,1,00322,India
817295,2023-07-05,414,chair,1000,2000,1000,1,00323,India
817295,2023-07-05,408,cupboard,5000,15000,10000,1,00323,India
817295,2023-07-05,416,door,5000,10000,5000,1,00323,India
817295,2023-07-05,411,side table,1500,3000,1500,1,00323,India
645010,2023-07-05,412,area rug,3000,6000,3000,1,00324,India
