InvoiceNo,InvoiceDate,StockCode,Description,Cost_Price,UnitPrice,Profit,Quantity,CustomerID,Country
111393,2023-03-03,915,Mirror Cleaner,50,70,20,1,00479,India
111393,2023-03-03,918,Tissues,60,80,20,1,00479,India
947890,2023-03-03,902,Hand Soap,80,100,20,2,00480,India
947890,2023-03-03,909,Colgate Mouthwash,70,120,50,1,00480,India
947890,2023-03-03,914,Trash Can,100,120,20,1,00480,India
570787,2023-03-03,904,Shampoo,150,200,50,2,00481,India
570787,2023-03-03,912,Shower Mat,150,180,30,1,00481,India
345562,2023-03-03,910,Colgate Dental Floss,30,60,30,1,00482,India
345562,2023-03-03,917,Plunger,120,150,30,1,00482,India
345562,2023-03-03,901,Toilet Paper,50,70,20,1,00482,India
712807,2023-03-03,908,Colgate Toothbrush,30,40,10,1,00483,India
712807,2023-03-03,915,Mirror Cleaner,50,70,20,1,00483,India
712807,2023-03-03,907,Colgate Toothpaste,25,70,45,1,00483,India
712807,2023-03-03,903,Hand Towels,100,120,20,1,00483,India
165721,2023-03-03,908,Colgate Toothbrush,30,40,10,1,00484,India
262178,2023-03-03,906,Body Wash,120,150,30,2,00485,India
262178,2023-03-03,920,Shaving Cream,100,120,20,1,00485,India
262178,2023-03-03,919,Cotton Swabs,40,50,10,1,00485,India
758167,2023-03-03,910,Colgate Dental Floss,30,60,30,1,00486,India
546009,2023-03-03,914,Trash Can,100,120,20,1,00487,India
546009,2023-03-03,911,Shower Curtain,200,250,50,1,00487,India
546009,2023-03-03,906,Body Wash,120,150,30,2,00487,India
546009,2023-03-03,916,Air Freshener,80,100,20,1,00487,India
910846,2023-03-03,912,Shower Mat,150,180,30,1,00488,India
910846,2023-03-03,905,Conditioner,150,200,50,2,00488,India
151252,2023-03-03,913,Toilet Brush,80,100,20,1,00489,India
151252,2023-03-03,917,Plunger,120,150,30,1,00489,India
151252,2023-03-03,919,Cotton Swabs,40,50,10,1,00489,India
151252,2023-03-03,901,Toilet Paper,50,70,20,1,00489,India
220987,2023-03-03,904,Shampoo,150,200,50,2,00490,India
220987,2023-03-03,914,Trash Can,100,120,20,1,00490,India
220987,2023-03-03,920,Shaving Cream,100,120,20,1,00490,India
220987,2023-03-03,905,Conditioner,150,200,50,2,00490,India
710556,2023-03-03,915,Mirror Cleaner,50,70,20,1,00491,India
710556,2023-03-03,904,Shampoo,150,200,50,2,00491,India
710556,2023-03-03,913,Toilet Brush,80,100,20,1,00491,India
262185,2023-03-03,910,Colgate Dental Floss,30,60,30,1,00492,India
262185,2023-03-03,907,Colgate Toothpaste,25,70,45,1,00492,India
860011,2023-03-03,904,Shampoo,150,200,50,2,00493,India
860011,2023-03-03,910,Colgate Dental Floss,30,60,30,1,00493,India
125793,2023-03-03,903,Hand Towels,100,120,20,1,00494,India
125793,2023-03-03,907,Colgate Toothpaste,25,70,45,1,00494,India
125793,2023-03-03,905,Conditioner,150,200,50,2,00494,India
125793,2023-03-03,918,Tissues,60,80,20,1,00494,India
585356,2023-03-03,911,Shower Curtain,200,250,50,1,00495,India
585356,2023-03-03,917,Plunger,120,150,30,1,00495,India
930020,2023-03-03,919,Cotton Swabs,40,50,10,1,00496,India
930020,2023-03-03,915,Mirror Cleaner,50,70,20,1,00496,India
719147,2023-03-03,914,Trash Can,100,120,20,1,00497,India
719147,2023-03-03,902,Hand Soap,80,100,20,2,00497,India
719147,2023-03-03,912,Shower Mat,150,180,30,1,00497,India
591054,2023-03-04,920,Shaving Cream,100,120,20,1,00498,India
591054,2023-03-04,909,Colgate Mouthwash,70,120,50,1,00498,India
591054,2023-03-04,903,Hand Towels,100,120,20,1,00498,India
591054,2023-03-04,907,Colgate Toothpaste,25,70,45,1,00498,India
591054,2023-03-04,917,Plunger,120,150,30,1,00498,India
390614,2023-03-04,909,Colgate Mouthwash,70,120,50,1,00499,India
310527,2023-03-04,916,Air Freshener,80,100,20,1,00500,India
310527,2023-03-04,908,Colgate Toothbrush,30,40,10,1,00500,India
310527,2023-03-04,914,Trash Can,100,120,20,1,00500,India
310527,2023-03-04,905,Conditioner,150,200,50,2,00500,India
310527,2023-03-04,906,Body Wash,120,150,30,2,00500,India
224739,2023-03-04,918,Tissues,60,80,20,1,00454,India
224739,2023-03-04,917,Plunger,120,150,30,1,00454,India
626434,2023-03-04,907,Colgate Toothpaste,25,70,45,1,00211,India
626434,2023-03-04,901,Toilet Paper,50,70,20,1,00211,India
626434,2023-03-04,919,Cotton Swabs,40,50,10,1,00211,India
741391,2023-03-04,913,Toilet Brush,80,100,20,1,00154,India
741391,2023-03-04,911,Shower Curtain,200,250,50,1,00154,India
741391,2023-03-04,917,Plunger,120,150,30,1,00154,India
741391,2023-03-04,906,Body Wash,120,150,30,2,00154,India
741391,2023-03-04,912,Shower Mat,150,180,30,1,00154,India
494929,2023-03-04,905,Conditioner,150,200,50,2,00287,India
254617,2023-03-04,910,Colgate Dental Floss,30,60,30,1,00394,India
254617,2023-03-04,905,Conditioner,150,200,50,2,00394,India
254617,2023-03-04,912,Shower Mat,150,180,30,1,00394,India
676183,2023-03-04,905,Conditioner,150,200,50,2,00402,India
676183,2023-03-04,914,Trash Can,100,120,20,1,00402,India
676183,2023-03-04,906,Body Wash,120,150,30,2,00402,India
676183,2023-03-04,920,Shaving Cream,100,120,20,1,00402,India
676183,2023-03-04,901,Toilet Paper,50,70,20,1,00402,India
423230,2023-03-04,904,Shampoo,150,200,50,2,00273,India
423230,2023-03-04,906,Body Wash,120,150,30,2,00273,India
423230,2023-03-04,913,Toilet Brush,80,100,20,1,00273,India
423230,2023-03-04,917,Plunger,120,150,30,1,00273,India
423230,2023-03-04,916,Air Freshener,80,100,20,1,00273,India
225168,2023-03-04,905,Conditioner,150,200,50,2,00488,India
225168,2023-03-04,904,Shampoo,150,200,50,2,00488,India
225168,2023-03-04,910,Colgate Dental Floss,30,60,30,1,00488,India
225168,2023-03-04,906,Body Wash,120,150,30,2,00488,India
231997,2023-03-04,914,Trash Can,100,120,20,1,00040,India
231997,2023-03-04,917,Plunger,120,150,30,1,00040,India
231997,2023-03-04,905,Conditioner,150,200,50,2,00040,India
231997,2023-03-04,915,Mirror Cleaner,50,70,20,1,00040,India
231997,2023-03-04,920,Shaving Cream,100,120,20,1,00040,India
344818,2023-03-04,901,Toilet Paper,50,70,20,1,00360,India
344818,2023-03-04,920,Shaving Cream,100,120,20,1,00360,India
344818,2023-03-04,904,Shampoo,150,200,50,2,00360,India
344818,2023-03-04,906,Body Wash,120,150,30,2,00360,India
344818,2023-03-04,912,Shower Mat,150,180,30,1,00360,India
259191,2023-03-04,916,Air Freshener,80,100,20,1,00128,India
259191,2023-03-04,912,Shower Mat,150,180,30,1,00128,India
259191,2023-03-04,905,Conditioner,150,200,50,2,00128,India
542458,2023-03-04,906,Body Wash,120,150,30,2,00486,India
542458,2023-03-04,905,Conditioner,150,200,50,2,00486,India
403231,2023-03-04,917,Plunger,120,150,30,1,00016,India
403231,2023-03-04,904,Shampoo,150,200,50,2,00016,India
403231,2023-03-04,913,Toilet Brush,80,100,20,1,00016,India
403231,2023-03-04,905,Conditioner,150,200,50,2,00016,India
403231,2023-03-04,908,Colgate Toothbrush,30,40,10,1,00016,India
331949,2023-03-04,909,Colgate Mouthwash,70,120,50,1,00107,India
331949,2023-03-04,914,Trash Can,100,120,20,1,00107,India
331949,2023-03-04,918,Tissues,60,80,20,1,00107,India
331949,2023-03-04,910,Colgate Dental Floss,30,60,30,1,00107,India
450278,2023-03-04,920,Shaving Cream,100,120,20,1,00327,India
450278,2023-03-04,910,Colgate Dental Floss,30,60,30,1,00327,India
450278,2023-03-04,912,Shower Mat,150,180,30,1,00327,India
497074,2023-03-04,901,Toilet Paper,50,70,20,1,00236,India
497074,2023-03-04,911,Shower Curtain,200,250,50,1,00236,India
497074,2023-03-04,915,Mirror Cleaner,50,70,20,1,00236,India
497074,2023-03-04,920,Shaving Cream,100,120,20,1,00236,India
545742,2023-03-04,910,Colgate Dental Floss,30,60,30,1,00497,India
545742,2023-03-04,913,Toilet Brush,80,100,20,1,00497,India
545742,2023-03-04,907,Colgate Toothpaste,25,70,45,1,00497,India
749091,2023-03-04,909,Colgate Mouthwash,70,120,50,1,00309,India
749091,2023-03-04,917,Plunger,120,150,30,1,00309,India
749091,2023-03-04,915,Mirror Cleaner,50,70,20,1,00309,India
800342,2023-03-04,904,Shampoo,150,200,50,2,00287,India
860264,2023-03-04,907,Colgate Toothpaste,25,70,45,1,00203,India
860264,2023-03-04,901,Toilet Paper,50,70,20,1,00203,India
860264,2023-03-04,904,Shampoo,150,200,50,2,00203,India
860264,2023-03-04,915,Mirror Cleaner,50,70,20,1,00203,India
835629,2023-03-04,910,Colgate Dental Floss,30,60,30,1,00451,India
835629,2023-03-04,906,Body Wash,120,150,30,2,00451,India
835629,2023-03-04,920,Shaving Cream,100,120,20,1,00451,India
835629,2023-03-04,905,Conditioner,150,200,50,2,00451,India
282369,2023-03-04,908,Colgate Toothbrush,30,40,10,1,00486,India
282369,2023-03-04,917,Plunger,120,150,30,1,00486,India
388800,2023-03-04,902,Hand Soap,80,100,20,2,00119,India
388800,2023-03-04,912,Shower Mat,150,180,30,1,00119,India
388800,2023-03-04,915,Mirror Cleaner,50,70,20,1,00119,India
388800,2023-03-04,904,Shampoo,150,200,50,2,00119,India
849404,2023-03-04,911,Shower Curtain,200,250,50,1,00018,India
849404,2023-03-04,903,Hand Towels,100,120,20,1,00018,India
849404,2023-03-04,907,Colgate Toothpaste,25,70,45,1,00018,India
324050,2023-03-04,904,Shampoo,150,200,50,2,00299,India
324050,2023-03-04,908,Colgate Toothbrush,30,40,10,1,00299,India
324050,2023-03-04,909,Colgate Mouthwash,70,120,50,1,00299,India
324050,2023-03-04,907,Colgate Toothpaste,25,70,45,1,00299,India
324050,2023-03-04,901,Toilet Paper,50,70,20,1,00299,India
316618,2023-03-04,905,Conditioner,150,200,50,2,00429,India
316618,2023-03-04,917,Plunger,120,150,30,1,00429,India
841182,2023-03-04,911,Shower Curtain,200,250,50,1,00057,India
841182,2023-03-04,901,Toilet Paper,50,70,20,1,00057,India
841182,2023-03-04,914,Trash Can,100,120,20,1,00057,India
277999,2023-03-04,916,Air Freshener,80,100,20,1,00418,India
277999,2023-03-04,915,Mirror Cleaner,50,70,20,1,00418,India
277999,2023-03-04,911,Shower Curtain,200,250,50,1,00418,India
294310,2023-03-04,914,Trash Can,100,120,20,1,00235,India
294310,2023-03-04,905,Conditioner,150,200,50,2,00235,India
294310,2023-03-04,913,Toilet Brush,80,100,20,1,00235,India
294310,2023-03-04,910,Colgate Dental Floss,30,60,30,1,00235,India
294310,2023-03-04,918,Tissues,60,80,20,1,00235,India
376902,2023-03-04,902,Hand Soap,80,100,20,2,00331,India
376902,2023-03-04,911,Shower Curtain,200,250,50,1,00331,India
376902,2023-03-04,912,Shower Mat,150,180,30,1,00331,India
270093,2023-03-04,908,Colgate Toothbrush,30,40,10,1,00494,India
270093,2023-03-04,905,Conditioner,150,200,50,2,00494,India
270093,2023-03-04,913,Toilet Brush,80,100,20,1,00494,India
748269,2023-03-04,917,Plunger,120,150,30,1,00229,India
748269,2023-03-04,912,Shower Mat,150,180,30,1,00229,India
991601,2023-03-04,918,Tissues,60,80,20,1,00357,India
991601,2023-03-04,914,Trash Can,100,120,20,1,00357,India
991601,2023-03-04,901,Toilet Paper,50,70,20,1,00357,India
512658,2023-03-04,910,Colgate Dental Floss,30,60,30,1,00491,India
512658,2023-03-04,905,Conditioner,150,200,50,2,00491,India
512658,2023-03-04,906,Body Wash,120,150,30,2,00491,India
512658,2023-03-04,911,Shower Curtain,200,250,50,1,00491,India
512658,2023-03-04,915,Mirror Cleaner,50,70,20,1,00491,India
917042,2023-03-04,901,Toilet Paper,50,70,20,1,00206,India
917042,2023-03-04,907,Colgate Toothpaste,25,70,45,1,00206,India
917042,2023-03-04,904,Shampoo,150,200,50,2,00206,India
413237,2023-03-05,920,Shaving Cream,100,120,20,1,00202,India
238103,2023-03-05,903,Hand Towels,100,120,20,1,00345,India
238103,2023-03-05,918,Tissues,60,80,20,1,00345,India
862490,2023-03-05,901,Toilet Paper,50,70,20,1,00064,India
107447,2023-03-05,916,Air Freshener,80,100,20,1,00103,India
107447,2023-03-05,912,Shower Mat,150,180,30,1,00103,India
107447,2023-03-05,914,Trash Can,100,120,20,1,00103,India
898050,2023-03-05,903,Hand Towels,100,120,20,1,00364,India
898050,2023-03-05,916,Air Freshener,80,100,20,1,00364,India
898050,2023-03-05,901,Toilet Paper,50,70,20,1,00364,India
898050,2023-03-05,917,Plunger,120,150,30,1,00364,India
898050,2023-03-05,908,Colgate Toothbrush,30,40,10,1,00364,India
369874,2023-03-05,911,Shower Curtain,200,250,50,1,00144,India
369874,2023-03-05,918,Tissues,60,80,20,1,00144,India
369874,2023-03-05,919,Cotton Swabs,40,50,10,1,00144,India
369874,2023-03-05,907,Colgate Toothpaste,25,70,45,1,00144,India
572109,2023-03-05,904,Shampoo,150,200,50,2,00115,India
999243,2023-03-05,903,Hand Towels,100,120,20,1,00480,India
999243,2023-03-05,910,Colgate Dental Floss,30,60,30,1,00480,India
999243,2023-03-05,914,Trash Can,100,120,20,1,00480,India
999243,2023-03-05,919,Cotton Swabs,40,50,10,1,00480,India
578478,2023-03-05,903,Hand Towels,100,120,20,1,00316,India
578478,2023-03-05,905,Conditioner,150,200,50,2,00316,India
254394,2023-03-05,907,Colgate Toothpaste,25,70,45,1,00063,India
254394,2023-03-05,919,Cotton Swabs,40,50,10,1,00063,India
254394,2023-03-05,901,Toilet Paper,50,70,20,1,00063,India
498821,2023-03-05,905,Conditioner,150,200,50,2,00144,India
562588,2023-03-05,917,Plunger,120,150,30,1,00174,India
562588,2023-03-05,918,Tissues,60,80,20,1,00174,India
562588,2023-03-05,914,Trash Can,100,120,20,1,00174,India
562588,2023-03-05,904,Shampoo,150,200,50,2,00174,India
454918,2023-03-05,911,Shower Curtain,200,250,50,1,00069,India
454918,2023-03-05,901,Toilet Paper,50,70,20,1,00069,India
454918,2023-03-05,920,Shaving Cream,100,120,20,1,00069,India
463745,2023-03-05,916,Air Freshener,80,100,20,1,00268,India
463745,2023-03-05,908,Colgate Toothbrush,30,40,10,1,00268,India
463745,2023-03-05,903,Hand Towels,100,120,20,1,00268,India
463745,2023-03-05,902,Hand Soap,80,100,20,2,00268,India
198531,2023-03-05,905,Conditioner,150,200,50,2,00162,India
198531,2023-03-05,901,Toilet Paper,50,70,20,1,00162,India
198531,2023-03-05,912,Shower Mat,150,180,30,1,00162,India
198531,2023-03-05,908,Colgate Toothbrush,30,40,10,1,00162,India
198531,2023-03-05,902,Hand Soap,80,100,20,2,00162,India
551249,2023-03-05,916,Air Freshener,80,100,20,1,00426,India
551249,2023-03-05,905,Conditioner,150,200,50,2,00426,India
790085,2023-03-05,906,Body Wash,120,150,30,2,00017,India
790085,2023-03-05,905,Conditioner,150,200,50,2,00017,India
790085,2023-03-05,919,Cotton Swabs,40,50,10,1,00017,India
378981,2023-03-05,904,Shampoo,150,200,50,2,00308,India
659691,2023-03-05,901,Toilet Paper,50,70,20,1,00237,India
659691,2023-03-05,917,Plunger,120,150,30,1,00237,India
659691,2023-03-05,916,Air Freshener,80,100,20,1,00237,India
229222,2023-03-05,905,Conditioner,150,200,50,2,00378,India
320217,2023-03-05,904,Shampoo,150,200,50,2,00378,India
847216,2023-03-05,902,Hand Soap,80,100,20,2,00039,India
847216,2023-03-05,919,Cotton Swabs,40,50,10,1,00039,India
847216,2023-03-05,911,Shower Curtain,200,250,50,1,00039,India
460119,2023-03-05,916,Air Freshener,80,100,20,1,00101,India
460119,2023-03-05,917,Plunger,120,150,30,1,00101,India
460119,2023-03-05,907,Colgate Toothpaste,25,70,45,1,00101,India
596253,2023-03-05,917,Plunger,120,150,30,1,00170,India
596253,2023-03-05,914,Trash Can,100,120,20,1,00170,India
596253,2023-03-05,906,Body Wash,120,150,30,2,00170,India
910408,2023-03-05,912,Shower Mat,150,180,30,1,00056,India
910408,2023-03-05,908,Colgate Toothbrush,30,40,10,1,00056,India
910408,2023-03-05,914,Trash Can,100,120,20,1,00056,India
486916,2023-03-05,906,Body Wash,120,150,30,2,00358,India
486916,2023-03-05,905,Conditioner,150,200,50,2,00358,India
486916,2023-03-05,901,Toilet Paper,50,70,20,1,00358,India
486916,2023-03-05,914,Trash Can,100,120,20,1,00358,India
868669,2023-03-05,913,Toilet Brush,80,100,20,1,00435,India
868669,2023-03-05,908,Colgate Toothbrush,30,40,10,1,00435,India
868669,2023-03-05,907,Colgate Toothpaste,25,70,45,1,00435,India
586659,2023-03-05,901,Toilet Paper,50,70,20,1,00314,India
576961,2023-03-05,904,Shampoo,150,200,50,2,00232,India
859061,2023-03-05,920,Shaving Cream,100,120,20,1,00077,India
859061,2023-03-05,918,Tissues,60,80,20,1,00077,India
859061,2023-03-05,909,Colgate Mouthwash,70,120,50,1,00077,India
596637,2023-03-05,913,Toilet Brush,80,100,20,1,00358,India
596637,2023-03-05,920,Shaving Cream,100,120,20,1,00358,India
345003,2023-03-05,917,Plunger,120,150,30,1,00089,India
345003,2023-03-05,902,Hand Soap,80,100,20,2,00089,India
345003,2023-03-05,907,Colgate Toothpaste,25,70,45,1,00089,India
776610,2023-03-05,914,Trash Can,100,120,20,1,00427,India
357901,2023-03-05,910,Colgate Dental Floss,30,60,30,1,00064,India
357901,2023-03-05,916,Air Freshener,80,100,20,1,00064,India
357901,2023-03-05,918,Tissues,60,80,20,1,00064,India
357901,2023-03-05,915,Mirror Cleaner,50,70,20,1,00064,India
318732,2023-03-05,919,Cotton Swabs,40,50,10,1,00030,India
318732,2023-03-05,913,Toilet Brush,80,100,20,1,00030,India
856883,2023-03-05,920,Shaving Cream,100,120,20,1,00305,India
856883,2023-03-05,916,Air Freshener,80,100,20,1,00305,India
856883,2023-03-05,906,Body Wash,120,150,30,2,00305,India
856883,2023-03-05,905,Conditioner,150,200,50,2,00305,India
703211,2023-03-05,911,Shower Curtain,200,250,50,1,00130,India
703211,2023-03-05,909,Colgate Mouthwash,70,120,50,1,00130,India
703211,2023-03-05,914,Trash Can,100,120,20,1,00130,India
703211,2023-03-05,916,Air Freshener,80,100,20,1,00130,India
374734,2023-03-05,909,Colgate Mouthwash,70,120,50,1,00196,India
673765,2023-03-05,919,Cotton Swabs,40,50,10,1,00030,India
673765,2023-03-05,909,Colgate Mouthwash,70,120,50,1,00030,India
673765,2023-03-05,918,Tissues,60,80,20,1,00030,India
673765,2023-03-05,910,Colgate Dental Floss,30,60,30,1,00030,India
673765,2023-03-05,902,Hand Soap,80,100,20,2,00030,India
655488,2023-03-05,911,Shower Curtain,200,250,50,1,00203,India
655488,2023-03-05,919,Cotton Swabs,40,50,10,1,00203,India
655488,2023-03-05,913,Toilet Brush,80,100,20,1,00203,India
120392,2023-03-05,917,Plunger,120,150,30,1,00232,India
120392,2023-03-05,906,Body Wash,120,150,30,2,00232,India
487879,2023-03-06,910,Colgate Dental Floss,30,60,30,1,00153,India
487879,2023-03-06,908,Colgate Toothbrush,30,40,10,1,00153,India
487879,2023-03-06,901,Toilet Paper,50,70,20,1,00153,India
487879,2023-03-06,911,Shower Curtain,200,250,50,1,00153,India
487879,2023-03-06,903,Hand Towels,100,120,20,1,00153,India
869812,2023-03-06,916,Air Freshener,80,100,20,1,00052,India
371010,2023-03-06,916,Air Freshener,80,100,20,1,00041,India
371010,2023-03-06,913,Toilet Brush,80,100,20,1,00041,India
371010,2023-03-06,901,Toilet Paper,50,70,20,1,00041,India
371010,2023-03-06,912,Shower Mat,150,180,30,1,00041,India
800390,2023-03-06,919,Cotton Swabs,40,50,10,1,00358,India
465279,2023-03-06,903,Hand Towels,100,120,20,1,00056,India
465279,2023-03-06,915,Mirror Cleaner,50,70,20,1,00056,India
549075,2023-03-06,912,Shower Mat,150,180,30,1,00036,India
549075,2023-03-06,904,Shampoo,150,200,50,2,00036,India
818398,2023-03-06,915,Mirror Cleaner,50,70,20,1,00035,India
818398,2023-03-06,905,Conditioner,150,200,50,2,00035,India
818398,2023-03-06,920,Shaving Cream,100,120,20,1,00035,India
818398,2023-03-06,916,Air Freshener,80,100,20,1,00035,India
818398,2023-03-06,908,Colgate Toothbrush,30,40,10,1,00035,India
554547,2023-03-06,910,Colgate Dental Floss,30,60,30,1,00005,India
554547,2023-03-06,905,Conditioner,150,200,50,2,00005,India
554547,2023-03-06,901,Toilet Paper,50,70,20,1,00005,India
554547,2023-03-06,902,Hand Soap,80,100,20,2,00005,India
333989,2023-03-06,906,Body Wash,120,150,30,2,00128,India
333989,2023-03-06,911,Shower Curtain,200,250,50,1,00128,India
333989,2023-03-06,912,Shower Mat,150,180,30,1,00128,India
333989,2023-03-06,916,Air Freshener,80,100,20,1,00128,India
333989,2023-03-06,901,Toilet Paper,50,70,20,1,00128,India
801822,2023-03-06,907,Colgate Toothpaste,25,70,45,1,00278,India
801822,2023-03-06,913,Toilet Brush,80,100,20,1,00278,India
801822,2023-03-06,914,Trash Can,100,120,20,1,00278,India
279827,2023-03-06,912,Shower Mat,150,180,30,1,00424,India
279827,2023-03-06,908,Colgate Toothbrush,30,40,10,1,00424,India
123261,2023-03-06,918,Tissues,60,80,20,1,00498,India
123261,2023-03-06,904,Shampoo,150,200,50,2,00498,India
123261,2023-03-06,916,Air Freshener,80,100,20,1,00498,India
123261,2023-03-06,901,Toilet Paper,50,70,20,1,00498,India
623491,2023-03-06,919,Cotton Swabs,40,50,10,1,00216,India
623491,2023-03-06,917,Plunger,120,150,30,1,00216,India
623491,2023-03-06,909,Colgate Mouthwash,70,120,50,1,00216,India
979372,2023-03-06,912,Shower Mat,150,180,30,1,00393,India
979372,2023-03-06,904,Shampoo,150,200,50,2,00393,India
934612,2023-03-06,914,Trash Can,100,120,20,1,00004,India
934612,2023-03-06,910,Colgate Dental Floss,30,60,30,1,00004,India
934612,2023-03-06,917,Plunger,120,150,30,1,00004,India
596457,2023-03-06,911,Shower Curtain,200,250,50,1,00295,India
614062,2023-03-06,902,Hand Soap,80,100,20,2,00216,India
614062,2023-03-06,909,Colgate Mouthwash,70,120,50,1,00216,India
614062,2023-03-06,912,Shower Mat,150,180,30,1,00216,India
614062,2023-03-06,903,Hand Towels,100,120,20,1,00216,India
528686,2023-03-06,906,Body Wash,120,150,30,2,00074,India
331035,2023-03-06,916,Air Freshener,80,100,20,1,00409,India
331035,2023-03-06,907,Colgate Toothpaste,25,70,45,1,00409,India
331035,2023-03-06,911,Shower Curtain,200,250,50,1,00409,India
365602,2023-03-06,907,Colgate Toothpaste,25,70,45,1,00037,India
365602,2023-03-06,908,Colgate Toothbrush,30,40,10,1,00037,India
365602,2023-03-06,909,Colgate Mouthwash,70,120,50,1,00037,India
365602,2023-03-06,914,Trash Can,100,120,20,1,00037,India
348510,2023-03-06,917,Plunger,120,150,30,1,00365,India
295375,2023-03-06,909,Colgate Mouthwash,70,120,50,1,00479,India
295375,2023-03-06,910,Colgate Dental Floss,30,60,30,1,00479,India
295375,2023-03-06,902,Hand Soap,80,100,20,2,00479,India
378734,2023-03-06,902,Hand Soap,80,100,20,2,00287,India
378734,2023-03-06,903,Hand Towels,100,120,20,1,00287,India
378734,2023-03-06,911,Shower Curtain,200,250,50,1,00287,India
378734,2023-03-06,915,Mirror Cleaner,50,70,20,1,00287,India
811710,2023-03-06,913,Toilet Brush,80,100,20,1,00453,India
811710,2023-03-06,906,Body Wash,120,150,30,2,00453,India
559673,2023-03-06,919,Cotton Swabs,40,50,10,1,00118,India
559673,2023-03-06,908,Colgate Toothbrush,30,40,10,1,00118,India
317318,2023-03-06,903,Hand Towels,100,120,20,1,00267,India
317318,2023-03-06,916,Air Freshener,80,100,20,1,00267,India
317318,2023-03-06,904,Shampoo,150,200,50,2,00267,India
317318,2023-03-06,920,Shaving Cream,100,120,20,1,00267,India
343694,2023-03-06,913,Toilet Brush,80,100,20,1,00026,India
343694,2023-03-06,908,Colgate Toothbrush,30,40,10,1,00026,India
343694,2023-03-06,903,Hand Towels,100,120,20,1,00026,India
343694,2023-03-06,907,Colgate Toothpaste,25,70,45,1,00026,India
343694,2023-03-06,901,Toilet Paper,50,70,20,1,00026,India
941632,2023-03-06,907,Colgate Toothpaste,25,70,45,1,00461,India
941632,2023-03-06,903,Hand Towels,100,120,20,1,00461,India
941632,2023-03-06,905,Conditioner,150,200,50,2,00461,India
941632,2023-03-06,912,Shower Mat,150,180,30,1,00461,India
700725,2023-03-06,919,Cotton Swabs,40,50,10,1,00297,India
700725,2023-03-06,915,Mirror Cleaner,50,70,20,1,00297,India
700725,2023-03-06,914,Trash Can,100,120,20,1,00297,India
729791,2023-03-06,912,Shower Mat,150,180,30,1,00089,India
729791,2023-03-06,901,Toilet Paper,50,70,20,1,00089,India
897473,2023-03-06,918,Tissues,60,80,20,1,00160,India
897473,2023-03-06,917,Plunger,120,150,30,1,00160,India
897473,2023-03-06,920,Shaving Cream,100,120,20,1,00160,India
197888,2023-03-06,911,Shower Curtain,200,250,50,1,00034,India
767146,2023-03-06,914,Trash Can,100,120,20,1,00162,India
767146,2023-03-06,903,Hand Towels,100,120,20,1,00162,India
767146,2023-03-06,918,Tissues,60,80,20,1,00162,India
767146,2023-03-06,920,Shaving Cream,100,120,20,1,00162,India
767146,2023-03-06,908,Colgate Toothbrush,30,40,10,1,00162,India
708895,2023-03-06,907,Colgate Toothpaste,25,70,45,1,00002,India
708895,2023-03-06,914,Trash Can,100,120,20,1,00002,India
157457,2023-03-06,918,Tissues,60,80,20,1,00380,India
157457,2023-03-06,909,Colgate Mouthwash,70,120,50,1,00380,India
157457,2023-03-06,905,Conditioner,150,200,50,2,00380,India
157457,2023-03-06,901,Toilet Paper,50,70,20,1,00380,India
881764,2023-03-06,906,Body Wash,120,150,30,2,00366,India
881764,2023-03-06,916,Air Freshener,80,100,20,1,00366,India
881764,2023-03-06,908,Colgate Toothbrush,30,40,10,1,00366,India
881764,2023-03-06,919,Cotton Swabs,40,50,10,1,00366,India
881764,2023-03-06,915,Mirror Cleaner,50,70,20,1,00366,India
502259,2023-03-06,906,Body Wash,120,150,30,2,00105,India
502259,2023-03-06,910,Colgate Dental Floss,30,60,30,1,00105,India
865056,2023-03-06,901,Toilet Paper,50,70,20,1,00165,India
865056,2023-03-06,903,Hand Towels,100,120,20,1,00165,India
423533,2023-03-06,914,Trash Can,100,120,20,1,00362,India
423533,2023-03-06,901,Toilet Paper,50,70,20,1,00362,India
423533,2023-03-06,908,Colgate Toothbrush,30,40,10,1,00362,India
380101,2023-03-06,915,Mirror Cleaner,50,70,20,1,00139,India
380101,2023-03-06,904,Shampoo,150,200,50,2,00139,India
351856,2023-03-06,919,Cotton Swabs,40,50,10,1,00491,India
783331,2023-03-06,916,Air Freshener,80,100,20,1,00270,India
783331,2023-03-06,905,Conditioner,150,200,50,2,00270,India
783331,2023-03-06,914,Trash Can,100,120,20,1,00270,India
783331,2023-03-06,908,Colgate Toothbrush,30,40,10,1,00270,India
358499,2023-03-06,902,Hand Soap,80,100,20,2,00013,India
358499,2023-03-06,903,Hand Towels,100,120,20,1,00013,India
358499,2023-03-06,914,Trash Can,100,120,20,1,00013,India
358499,2023-03-06,916,Air Freshener,80,100,20,1,00013,India
196197,2023-03-06,914,Trash Can,100,120,20,1,00391,India
196197,2023-03-06,917,Plunger,120,150,30,1,00391,India
196197,2023-03-06,916,Air Freshener,80,100,20,1,00391,India
384744,2023-03-06,901,Toilet Paper,50,70,20,1,00194,India
252820,2023-03-06,920,Shaving Cream,100,120,20,1,00045,India
252820,2023-03-06,904,Shampoo,150,200,50,2,00045,India
252820,2023-03-06,917,Plunger,120,150,30,1,00045,India
252820,2023-03-06,914,Trash Can,100,120,20,1,00045,India
