InvoiceNo,InvoiceDate,StockCode,Description,Cost_Price,UnitPrice,Profit,Quantity,CustomerID,Country
410709,2023-03-29,714,carbon paper,15,30,15,1,00227,India
265991,2023-03-29,712,graph paper,20,40,20,1,00009,India
265991,2023-03-29,709,notebook,30,60,30,1,00009,India
265991,2023-03-29,717,spiral bound book,50,100,50,1,00009,India
114342,2023-03-29,713,ball pen,5,10,5,1,00153,India
114342,2023-03-29,709,notebook,30,60,30,1,00153,India
355516,2023-03-29,716,printing paper,200,400,200,1,00394,India
204952,2023-03-29,716,printing paper,200,400,200,1,00219,India
204952,2023-03-29,713,ball pen,5,10,5,1,00219,India
204952,2023-03-29,701,gel pen,5,10,5,1,00219,India
204952,2023-03-29,715,folder,5,15,10,1,00219,India
208485,2023-03-29,701,gel pen,5,10,5,1,00334,India
208485,2023-03-29,706,sharpener,3,8,5,1,00334,India
402222,2023-03-29,715,folder,5,15,10,1,00071,India
402222,2023-03-29,709,notebook,30,60,30,1,00071,India
402222,2023-03-29,705,stencil,10,20,10,1,00071,India
518567,2023-03-29,709,notebook,30,60,30,1,00232,India
518567,2023-03-29,712,graph paper,20,40,20,1,00232,India
518567,2023-03-29,705,stencil,10,20,10,1,00232,India
518567,2023-03-29,711,TD kit,150,300,150,1,00232,India
765616,2023-03-29,712,graph paper,20,40,20,1,00408,India
421169,2023-03-29,706,sharpener,3,8,5,1,00433,India
421169,2023-03-29,717,spiral bound book,50,100,50,1,00433,India
421169,2023-03-29,704,scale,5,10,5,1,00433,India
959388,2023-03-29,705,stencil,10,20,10,1,00329,India
959388,2023-03-29,702,pencil,2,5,3,1,00329,India
826593,2023-03-29,714,carbon paper,15,30,15,1,00353,India
472699,2023-03-29,703,eraser,1,3,2,1,00423,India
472699,2023-03-29,710,geometry box,100,150,50,1,00423,India
472699,2023-03-29,715,folder,5,15,10,1,00423,India
472699,2023-03-29,707,marker,20,40,20,1,00423,India
472699,2023-03-29,711,TD kit,150,300,150,1,00423,India
474297,2023-03-29,710,geometry box,100,150,50,1,00139,India
474297,2023-03-29,712,graph paper,20,40,20,1,00139,India
474297,2023-03-29,705,stencil,10,20,10,1,00139,India
474297,2023-03-29,714,carbon paper,15,30,15,1,00139,India
661510,2023-03-29,712,graph paper,20,40,20,1,00207,India
661510,2023-03-29,708,sketchpen,15,40,25,1,00207,India
661510,2023-03-29,702,pencil,2,5,3,1,00207,India
661510,2023-03-29,716,printing paper,200,400,200,1,00207,India
407079,2023-03-29,703,eraser,1,3,2,1,00071,India
407079,2023-03-29,704,scale,5,10,5,1,00071,India
260825,2023-03-29,713,ball pen,5,10,5,1,00324,India
230660,2023-03-29,705,stencil,10,20,10,1,00311,India
963252,2023-03-29,704,scale,5,10,5,1,00249,India
963252,2023-03-29,716,printing paper,200,400,200,1,00249,India
963252,2023-03-29,707,marker,20,40,20,1,00249,India
963252,2023-03-29,705,stencil,10,20,10,1,00249,India
759346,2023-03-29,707,marker,20,40,20,1,00173,India
759346,2023-03-29,716,printing paper,200,400,200,1,00173,India
759346,2023-03-29,701,gel pen,5,10,5,1,00173,India
759346,2023-03-29,703,eraser,1,3,2,1,00173,India
856638,2023-03-29,717,spiral bound book,50,100,50,1,00059,India
856638,2023-03-29,715,folder,5,15,10,1,00059,India
978882,2023-03-29,714,carbon paper,15,30,15,1,00420,India
901128,2023-03-29,709,notebook,30,60,30,1,00159,India
901128,2023-03-29,701,gel pen,5,10,5,1,00159,India
901128,2023-03-29,716,printing paper,200,400,200,1,00159,India
388838,2023-03-29,707,marker,20,40,20,1,00081,India
388838,2023-03-29,702,pencil,2,5,3,1,00081,India
388838,2023-03-29,709,notebook,30,60,30,1,00081,India
388838,2023-03-29,712,graph paper,20,40,20,1,00081,India
221533,2023-03-29,711,TD kit,150,300,150,1,00377,India
221533,2023-03-29,704,scale,5,10,5,1,00377,India
726819,2023-03-29,701,gel pen,5,10,5,1,00337,India
726819,2023-03-29,713,ball pen,5,10,5,1,00337,India
726819,2023-03-29,702,pencil,2,5,3,1,00337,India
816433,2023-03-29,705,stencil,10,20,10,1,00430,India
339984,2023-03-29,715,folder,5,15,10,1,00077,India
339984,2023-03-29,704,scale,5,10,5,1,00077,India
339984,2023-03-29,713,ball pen,5,10,5,1,00077,India
339984,2023-03-29,702,pencil,2,5,3,1,00077,India
612800,2023-03-29,704,scale,5,10,5,1,00332,India
612800,2023-03-29,711,TD kit,150,300,150,1,00332,India
544519,2023-03-29,709,notebook,30,60,30,1,00427,India
503993,2023-03-29,706,sharpener,3,8,5,1,00192,India
503993,2023-03-29,709,notebook,30,60,30,1,00192,India
503993,2023-03-29,710,geometry box,100,150,50,1,00192,India
410119,2023-03-29,706,sharpener,3,8,5,1,00077,India
410119,2023-03-29,703,eraser,1,3,2,1,00077,India
171094,2023-03-29,701,gel pen,5,10,5,1,00079,India
171094,2023-03-29,712,graph paper,20,40,20,1,00079,India
171094,2023-03-29,704,scale,5,10,5,1,00079,India
171094,2023-03-29,703,eraser,1,3,2,1,00079,India
171094,2023-03-29,707,marker,20,40,20,1,00079,India
935249,2023-03-29,702,pencil,2,5,3,1,00359,India
935249,2023-03-29,710,geometry box,100,150,50,1,00359,India
728405,2023-03-29,708,sketchpen,15,40,25,1,00488,India
728405,2023-03-29,715,folder,5,15,10,1,00488,India
274821,2023-03-29,706,sharpener,3,8,5,1,00086,India
274821,2023-03-29,710,geometry box,100,150,50,1,00086,India
463896,2023-03-29,712,graph paper,20,40,20,1,00269,India
463896,2023-03-29,714,carbon paper,15,30,15,1,00269,India
463896,2023-03-29,701,gel pen,5,10,5,1,00269,India
463896,2023-03-29,708,sketchpen,15,40,25,1,00269,India
937194,2023-03-29,710,geometry box,100,150,50,1,00141,India
750663,2023-03-29,708,sketchpen,15,40,25,1,00251,India
750663,2023-03-29,717,spiral bound book,50,100,50,1,00251,India
750663,2023-03-29,714,carbon paper,15,30,15,1,00251,India
750663,2023-03-29,706,sharpener,3,8,5,1,00251,India
750663,2023-03-29,703,eraser,1,3,2,1,00251,India
499852,2023-03-29,708,sketchpen,15,40,25,1,00004,India
499852,2023-03-29,705,stencil,10,20,10,1,00004,India
499852,2023-03-29,715,folder,5,15,10,1,00004,India
194118,2023-03-29,703,eraser,1,3,2,1,00151,India
194118,2023-03-29,708,sketchpen,15,40,25,1,00151,India
708699,2023-03-29,713,ball pen,5,10,5,1,00239,India
708699,2023-03-29,701,gel pen,5,10,5,1,00239,India
708699,2023-03-29,714,carbon paper,15,30,15,1,00239,India
101772,2023-03-29,710,geometry box,100,150,50,1,00298,India
101772,2023-03-29,712,graph paper,20,40,20,1,00298,India
219665,2023-03-29,715,folder,5,15,10,1,00448,India
219665,2023-03-29,704,scale,5,10,5,1,00448,India
219665,2023-03-29,710,geometry box,100,150,50,1,00448,India
219665,2023-03-29,708,sketchpen,15,40,25,1,00448,India
872566,2023-03-29,715,folder,5,15,10,1,00210,India
872566,2023-03-29,701,gel pen,5,10,5,1,00210,India
872566,2023-03-29,710,geometry box,100,150,50,1,00210,India
872566,2023-03-29,716,printing paper,200,400,200,1,00210,India
872566,2023-03-29,702,pencil,2,5,3,1,00210,India
562731,2023-03-29,706,sharpener,3,8,5,1,00495,India
562731,2023-03-29,717,spiral bound book,50,100,50,1,00495,India
562731,2023-03-29,702,pencil,2,5,3,1,00495,India
282961,2023-03-29,714,carbon paper,15,30,15,1,00168,India
282961,2023-03-29,713,ball pen,5,10,5,1,00168,India
282961,2023-03-29,703,eraser,1,3,2,1,00168,India
282961,2023-03-29,704,scale,5,10,5,1,00168,India
931130,2023-03-30,710,geometry box,100,150,50,1,00450,India
452988,2023-03-30,705,stencil,10,20,10,1,00309,India
452988,2023-03-30,701,gel pen,5,10,5,1,00309,India
853956,2023-03-30,714,carbon paper,15,30,15,1,00384,India
853956,2023-03-30,710,geometry box,100,150,50,1,00384,India
997676,2023-03-30,716,printing paper,200,400,200,1,00114,India
997676,2023-03-30,715,folder,5,15,10,1,00114,India
997676,2023-03-30,713,ball pen,5,10,5,1,00114,India
997676,2023-03-30,714,carbon paper,15,30,15,1,00114,India
522095,2023-03-30,716,printing paper,200,400,200,1,00229,India
522095,2023-03-30,704,scale,5,10,5,1,00229,India
268574,2023-03-30,706,sharpener,3,8,5,1,00442,India
268574,2023-03-30,716,printing paper,200,400,200,1,00442,India
268574,2023-03-30,713,ball pen,5,10,5,1,00442,India
268574,2023-03-30,705,stencil,10,20,10,1,00442,India
268574,2023-03-30,702,pencil,2,5,3,1,00442,India
508137,2023-03-30,713,ball pen,5,10,5,1,00304,India
508137,2023-03-30,703,eraser,1,3,2,1,00304,India
508137,2023-03-30,707,marker,20,40,20,1,00304,India
491588,2023-03-30,709,notebook,30,60,30,1,00367,India
826760,2023-03-30,708,sketchpen,15,40,25,1,00227,India
281028,2023-03-30,715,folder,5,15,10,1,00368,India
281028,2023-03-30,701,gel pen,5,10,5,1,00368,India
281028,2023-03-30,702,pencil,2,5,3,1,00368,India
281028,2023-03-30,710,geometry box,100,150,50,1,00368,India
652329,2023-03-30,704,scale,5,10,5,1,00011,India
652329,2023-03-30,711,TD kit,150,300,150,1,00011,India
652329,2023-03-30,710,geometry box,100,150,50,1,00011,India
652329,2023-03-30,712,graph paper,20,40,20,1,00011,India
254296,2023-03-30,704,scale,5,10,5,1,00462,India
237245,2023-03-30,717,spiral bound book,50,100,50,1,00154,India
237245,2023-03-30,703,eraser,1,3,2,1,00154,India
237245,2023-03-30,710,geometry box,100,150,50,1,00154,India
237245,2023-03-30,709,notebook,30,60,30,1,00154,India
818779,2023-03-30,714,carbon paper,15,30,15,1,00254,India
818779,2023-03-30,705,stencil,10,20,10,1,00254,India
818779,2023-03-30,709,notebook,30,60,30,1,00254,India
818779,2023-03-30,712,graph paper,20,40,20,1,00254,India
582992,2023-03-30,717,spiral bound book,50,100,50,1,00213,India
582992,2023-03-30,716,printing paper,200,400,200,1,00213,India
582992,2023-03-30,705,stencil,10,20,10,1,00213,India
582992,2023-03-30,703,eraser,1,3,2,1,00213,India
581135,2023-03-30,707,marker,20,40,20,1,00119,India
581135,2023-03-30,714,carbon paper,15,30,15,1,00119,India
588428,2023-03-30,710,geometry box,100,150,50,1,00177,India
588428,2023-03-30,706,sharpener,3,8,5,1,00177,India
588428,2023-03-30,712,graph paper,20,40,20,1,00177,India
268950,2023-03-30,702,pencil,2,5,3,1,00028,India
268950,2023-03-30,701,gel pen,5,10,5,1,00028,India
134975,2023-03-30,703,eraser,1,3,2,1,00146,India
134975,2023-03-30,701,gel pen,5,10,5,1,00146,India
134975,2023-03-30,714,carbon paper,15,30,15,1,00146,India
374360,2023-03-30,706,sharpener,3,8,5,1,00194,India
374360,2023-03-30,710,geometry box,100,150,50,1,00194,India
405994,2023-03-30,713,ball pen,5,10,5,1,00222,India
405994,2023-03-30,711,TD kit,150,300,150,1,00222,India
405994,2023-03-30,707,marker,20,40,20,1,00222,India
405994,2023-03-30,703,eraser,1,3,2,1,00222,India
560773,2023-03-30,703,eraser,1,3,2,1,00121,India
560773,2023-03-30,702,pencil,2,5,3,1,00121,India
431016,2023-03-30,711,TD kit,150,300,150,1,00061,India
431016,2023-03-30,709,notebook,30,60,30,1,00061,India
462949,2023-03-30,714,carbon paper,15,30,15,1,00005,India
462949,2023-03-30,701,gel pen,5,10,5,1,00005,India
462949,2023-03-30,716,printing paper,200,400,200,1,00005,India
462949,2023-03-30,708,sketchpen,15,40,25,1,00005,India
462949,2023-03-30,713,ball pen,5,10,5,1,00005,India
952556,2023-03-30,712,graph paper,20,40,20,1,00344,India
952556,2023-03-30,705,stencil,10,20,10,1,00344,India
584762,2023-03-30,709,notebook,30,60,30,1,00312,India
108469,2023-03-30,714,carbon paper,15,30,15,1,00378,India
108469,2023-03-30,712,graph paper,20,40,20,1,00378,India
174073,2023-03-30,706,sharpener,3,8,5,1,00367,India
174073,2023-03-30,705,stencil,10,20,10,1,00367,India
174073,2023-03-30,711,TD kit,150,300,150,1,00367,India
174073,2023-03-30,703,eraser,1,3,2,1,00367,India
174073,2023-03-30,704,scale,5,10,5,1,00367,India
236271,2023-03-30,707,marker,20,40,20,1,00185,India
236271,2023-03-30,716,printing paper,200,400,200,1,00185,India
236271,2023-03-30,708,sketchpen,15,40,25,1,00185,India
236271,2023-03-30,714,carbon paper,15,30,15,1,00185,India
873428,2023-03-30,711,TD kit,150,300,150,1,00362,India
232817,2023-03-31,717,spiral bound book,50,100,50,1,00442,India
232817,2023-03-31,709,notebook,30,60,30,1,00442,India
392688,2023-03-31,701,gel pen,5,10,5,1,00136,India
653995,2023-03-31,711,TD kit,150,300,150,1,00307,India
653995,2023-03-31,703,eraser,1,3,2,1,00307,India
653995,2023-03-31,716,printing paper,200,400,200,1,00307,India
894590,2023-03-31,713,ball pen,5,10,5,1,00196,India
894590,2023-03-31,711,TD kit,150,300,150,1,00196,India
453060,2023-03-31,706,sharpener,3,8,5,1,00429,India
453060,2023-03-31,705,stencil,10,20,10,1,00429,India
453060,2023-03-31,711,TD kit,150,300,150,1,00429,India
453060,2023-03-31,712,graph paper,20,40,20,1,00429,India
523428,2023-03-31,716,printing paper,200,400,200,1,00362,India
668753,2023-03-31,712,graph paper,20,40,20,1,00185,India
668753,2023-03-31,716,printing paper,200,400,200,1,00185,India
668753,2023-03-31,709,notebook,30,60,30,1,00185,India
668753,2023-03-31,704,scale,5,10,5,1,00185,India
275995,2023-03-31,703,eraser,1,3,2,1,00449,India
275995,2023-03-31,716,printing paper,200,400,200,1,00449,India
275995,2023-03-31,705,stencil,10,20,10,1,00449,India
275995,2023-03-31,714,carbon paper,15,30,15,1,00449,India
472414,2023-03-31,708,sketchpen,15,40,25,1,00185,India
472414,2023-03-31,709,notebook,30,60,30,1,00185,India
472414,2023-03-31,705,stencil,10,20,10,1,00185,India
957626,2023-03-31,712,graph paper,20,40,20,1,00400,India
957626,2023-03-31,701,gel pen,5,10,5,1,00400,India
957626,2023-03-31,710,geometry box,100,150,50,1,00400,India
957626,2023-03-31,714,carbon paper,15,30,15,1,00400,India
701821,2023-03-31,709,notebook,30,60,30,1,00238,India
701821,2023-03-31,713,ball pen,5,10,5,1,00238,India
701821,2023-03-31,707,marker,20,40,20,1,00238,India
685323,2023-03-31,713,ball pen,5,10,5,1,00137,India
685323,2023-03-31,701,gel pen,5,10,5,1,00137,India
685323,2023-03-31,707,marker,20,40,20,1,00137,India
685323,2023-03-31,711,TD kit,150,300,150,1,00137,India
453290,2023-03-31,705,stencil,10,20,10,1,00359,India
453290,2023-03-31,707,marker,20,40,20,1,00359,India
453290,2023-03-31,716,printing paper,200,400,200,1,00359,India
147043,2023-03-31,710,geometry box,100,150,50,1,00485,India
864142,2023-03-31,701,gel pen,5,10,5,1,00337,India
864142,2023-03-31,707,marker,20,40,20,1,00337,India
864142,2023-03-31,717,spiral bound book,50,100,50,1,00337,India
840668,2023-03-31,712,graph paper,20,40,20,1,00430,India
840668,2023-03-31,711,TD kit,150,300,150,1,00430,India
383457,2023-03-31,716,printing paper,200,400,200,1,00405,India
383457,2023-03-31,702,pencil,2,5,3,1,00405,India
383457,2023-03-31,709,notebook,30,60,30,1,00405,India
882135,2023-03-31,709,notebook,30,60,30,1,00141,India
882135,2023-03-31,711,TD kit,150,300,150,1,00141,India
882135,2023-03-31,703,eraser,1,3,2,1,00141,India
882135,2023-03-31,714,carbon paper,15,30,15,1,00141,India
346360,2023-03-31,707,marker,20,40,20,1,00275,India
370278,2023-03-31,709,notebook,30,60,30,1,00003,India
370278,2023-03-31,711,TD kit,150,300,150,1,00003,India
370278,2023-03-31,704,scale,5,10,5,1,00003,India
370278,2023-03-31,716,printing paper,200,400,200,1,00003,India
540279,2023-03-31,707,marker,20,40,20,1,00374,India
540279,2023-03-31,702,pencil,2,5,3,1,00374,India
540279,2023-03-31,704,scale,5,10,5,1,00374,India
540279,2023-03-31,716,printing paper,200,400,200,1,00374,India
539591,2023-03-31,705,stencil,10,20,10,1,00419,India
539591,2023-03-31,710,geometry box,100,150,50,1,00419,India
539591,2023-03-31,708,sketchpen,15,40,25,1,00419,India
539591,2023-03-31,714,carbon paper,15,30,15,1,00419,India
952501,2023-03-31,711,TD kit,150,300,150,1,00020,India
739991,2023-03-31,710,geometry box,100,150,50,1,00178,India
739991,2023-03-31,706,sharpener,3,8,5,1,00178,India
739991,2023-03-31,709,notebook,30,60,30,1,00178,India
658789,2023-03-31,713,ball pen,5,10,5,1,00402,India
658789,2023-03-31,706,sharpener,3,8,5,1,00402,India
658789,2023-03-31,707,marker,20,40,20,1,00402,India
524174,2023-03-31,716,printing paper,200,400,200,1,00481,India
524174,2023-03-31,705,stencil,10,20,10,1,00481,India
524174,2023-03-31,709,notebook,30,60,30,1,00481,India
663976,2023-03-31,714,carbon paper,15,30,15,1,00389,India
663976,2023-03-31,712,graph paper,20,40,20,1,00389,India
729035,2023-03-31,708,sketchpen,15,40,25,1,00077,India
729035,2023-03-31,713,ball pen,5,10,5,1,00077,India
729035,2023-03-31,717,spiral bound book,50,100,50,1,00077,India
859518,2023-03-31,717,spiral bound book,50,100,50,1,00344,India
859518,2023-03-31,714,carbon paper,15,30,15,1,00344,India
859518,2023-03-31,705,stencil,10,20,10,1,00344,India
859518,2023-03-31,712,graph paper,20,40,20,1,00344,India
608499,2023-03-31,701,gel pen,5,10,5,1,00183,India
608499,2023-03-31,716,printing paper,200,400,200,1,00183,India
246435,2023-03-31,702,pencil,2,5,3,1,00081,India
246435,2023-03-31,706,sharpener,3,8,5,1,00081,India
246435,2023-03-31,705,stencil,10,20,10,1,00081,India
246435,2023-03-31,716,printing paper,200,400,200,1,00081,India
246435,2023-03-31,712,graph paper,20,40,20,1,00081,India
993811,2023-03-31,711,TD kit,150,300,150,1,00314,India
374780,2023-03-31,708,sketchpen,15,40,25,1,00470,India
799387,2023-03-31,701,gel pen,5,10,5,1,00128,India
799387,2023-03-31,709,notebook,30,60,30,1,00128,India
799387,2023-03-31,717,spiral bound book,50,100,50,1,00128,India
799387,2023-03-31,716,printing paper,200,400,200,1,00128,India
591356,2023-03-31,717,spiral bound book,50,100,50,1,00380,India
591356,2023-03-31,708,sketchpen,15,40,25,1,00380,India
591356,2023-03-31,703,eraser,1,3,2,1,00380,India
441627,2023-03-31,708,sketchpen,15,40,25,1,00117,India
441627,2023-03-31,702,pencil,2,5,3,1,00117,India
441627,2023-03-31,706,sharpener,3,8,5,1,00117,India
752585,2023-03-31,703,eraser,1,3,2,1,00301,India
689427,2023-04-01,705,stencil,10,20,10,2,00467,India
689427,2023-04-01,707,marker,20,40,20,1,00467,India
689427,2023-04-01,701,gel pen,5,10,5,2,00467,India
689427,2023-04-01,703,eraser,1,3,2,2,00467,India
689427,2023-04-01,704,scale,5,10,5,2,00467,India
151389,2023-04-01,704,scale,5,10,5,2,00004,India
151389,2023-04-01,706,sharpener,3,8,5,2,00004,India
151389,2023-04-01,710,geometry box,100,150,50,2,00004,India
888457,2023-04-01,707,marker,20,40,20,1,00337,India
304548,2023-04-01,716,printing paper,200,400,200,1,00443,India
304548,2023-04-01,709,notebook,30,60,30,2,00443,India
304548,2023-04-01,711,TD kit,150,300,150,1,00443,India
304548,2023-04-01,717,spiral bound book,50,100,50,1,00443,India
115164,2023-04-01,709,notebook,30,60,30,2,00206,India
638590,2023-04-01,715,folder,5,15,10,1,00491,India
638590,2023-04-01,711,TD kit,150,300,150,1,00491,India
638590,2023-04-01,712,graph paper,20,40,20,1,00491,India
638590,2023-04-01,713,ball pen,5,10,5,2,00491,India
638590,2023-04-01,706,sharpener,3,8,5,2,00491,India
543244,2023-04-01,704,scale,5,10,5,2,00466,India
504187,2023-04-01,705,stencil,10,20,10,2,00180,India
504187,2023-04-01,708,sketchpen,15,40,25,1,00180,India
504187,2023-04-01,712,graph paper,20,40,20,1,00180,India
504187,2023-04-01,706,sharpener,3,8,5,2,00180,India
967431,2023-04-01,711,TD kit,150,300,150,1,00298,India
162234,2023-04-01,708,sketchpen,15,40,25,1,00168,India
624628,2023-04-01,712,graph paper,20,40,20,1,00047,India
624628,2023-04-01,711,TD kit,150,300,150,1,00047,India
624628,2023-04-01,701,gel pen,5,10,5,2,00047,India
624628,2023-04-01,714,carbon paper,15,30,15,1,00047,India
147782,2023-04-01,702,pencil,2,5,3,2,00176,India
147782,2023-04-01,703,eraser,1,3,2,2,00176,India
147782,2023-04-01,701,gel pen,5,10,5,2,00176,India
147782,2023-04-01,707,marker,20,40,20,1,00176,India
231708,2023-04-01,714,carbon paper,15,30,15,1,00457,India
231708,2023-04-01,715,folder,5,15,10,1,00457,India
145835,2023-04-01,711,TD kit,150,300,150,1,00146,India
314635,2023-04-01,715,folder,5,15,10,1,00387,India
314635,2023-04-01,709,notebook,30,60,30,2,00387,India
314635,2023-04-01,717,spiral bound book,50,100,50,1,00387,India
314635,2023-04-01,712,graph paper,20,40,20,1,00387,India
314635,2023-04-01,703,eraser,1,3,2,2,00387,India
870635,2023-04-01,707,marker,20,40,20,1,00055,India
770471,2023-04-01,714,carbon paper,15,30,15,1,00363,India
770471,2023-04-01,705,stencil,10,20,10,2,00363,India
770471,2023-04-01,704,scale,5,10,5,2,00363,India
770471,2023-04-01,707,marker,20,40,20,1,00363,India
591338,2023-04-01,711,TD kit,150,300,150,1,00062,India
832528,2023-04-01,707,marker,20,40,20,1,00080,India
832528,2023-04-01,704,scale,5,10,5,2,00080,India
832528,2023-04-01,711,TD kit,150,300,150,1,00080,India
213903,2023-04-01,712,graph paper,20,40,20,1,00158,India
213903,2023-04-01,711,TD kit,150,300,150,1,00158,India
213903,2023-04-01,701,gel pen,5,10,5,2,00158,India
284020,2023-04-01,710,geometry box,100,150,50,2,00294,India
284020,2023-04-01,709,notebook,30,60,30,2,00294,India
284020,2023-04-01,708,sketchpen,15,40,25,1,00294,India
284020,2023-04-01,717,spiral bound book,50,100,50,1,00294,India
595441,2023-04-01,711,TD kit,150,300,150,1,00449,India
595441,2023-04-01,703,eraser,1,3,2,2,00449,India
104413,2023-04-01,715,folder,5,15,10,1,00352,India
104413,2023-04-01,712,graph paper,20,40,20,1,00352,India
104413,2023-04-01,702,pencil,2,5,3,2,00352,India
104413,2023-04-01,706,sharpener,3,8,5,2,00352,India
451591,2023-04-01,705,stencil,10,20,10,2,00041,India
451591,2023-04-01,716,printing paper,200,400,200,1,00041,India
451591,2023-04-01,707,marker,20,40,20,1,00041,India
159187,2023-04-01,713,ball pen,5,10,5,2,00075,India
159187,2023-04-01,707,marker,20,40,20,1,00075,India
159187,2023-04-01,704,scale,5,10,5,2,00075,India
159187,2023-04-01,701,gel pen,5,10,5,2,00075,India
159187,2023-04-01,716,printing paper,200,400,200,1,00075,India
332591,2023-04-01,712,graph paper,20,40,20,1,00066,India
332591,2023-04-01,715,folder,5,15,10,1,00066,India
332591,2023-04-01,711,TD kit,150,300,150,1,00066,India
332591,2023-04-01,706,sharpener,3,8,5,2,00066,India
332591,2023-04-01,714,carbon paper,15,30,15,1,00066,India
150921,2023-04-01,704,scale,5,10,5,2,00486,India
150921,2023-04-01,708,sketchpen,15,40,25,1,00486,India
150921,2023-04-01,709,notebook,30,60,30,2,00486,India
100238,2023-04-01,716,printing paper,200,400,200,1,00182,India
100238,2023-04-01,702,pencil,2,5,3,2,00182,India
961295,2023-04-01,713,ball pen,5,10,5,2,00430,India
961295,2023-04-01,715,folder,5,15,10,1,00430,India
152849,2023-04-01,708,sketchpen,15,40,25,1,00365,India
152849,2023-04-01,715,folder,5,15,10,1,00365,India
152849,2023-04-01,713,ball pen,5,10,5,2,00365,India
152849,2023-04-01,701,gel pen,5,10,5,2,00365,India
989493,2023-04-01,701,gel pen,5,10,5,2,00230,India
771008,2023-04-01,709,notebook,30,60,30,2,00022,India
771008,2023-04-01,713,ball pen,5,10,5,2,00022,India
771008,2023-04-01,715,folder,5,15,10,1,00022,India
771008,2023-04-01,703,eraser,1,3,2,2,00022,India
771008,2023-04-01,704,scale,5,10,5,2,00022,India
940821,2023-04-01,713,ball pen,5,10,5,2,00085,India
940821,2023-04-01,705,stencil,10,20,10,2,00085,India
881149,2023-04-01,707,marker,20,40,20,1,00340,India
881149,2023-04-01,711,TD kit,150,300,150,1,00340,India
881149,2023-04-01,713,ball pen,5,10,5,2,00340,India
881149,2023-04-01,714,carbon paper,15,30,15,1,00340,India
292378,2023-04-01,716,printing paper,200,400,200,1,00403,India
794302,2023-04-01,703,eraser,1,3,2,2,00209,India
794302,2023-04-01,705,stencil,10,20,10,2,00209,India
794302,2023-04-01,709,notebook,30,60,30,2,00209,India
794302,2023-04-01,716,printing paper,200,400,200,1,00209,India
767102,2023-04-01,717,spiral bound book,50,100,50,1,00440,India
767102,2023-04-01,714,carbon paper,15,30,15,1,00440,India
373309,2023-04-01,707,marker,20,40,20,1,00402,India
373309,2023-04-01,717,spiral bound book,50,100,50,1,00402,India
923182,2023-04-01,702,pencil,2,5,3,2,00180,India
923182,2023-04-01,706,sharpener,3,8,5,2,00180,India
923182,2023-04-01,705,stencil,10,20,10,2,00180,India
923182,2023-04-01,704,scale,5,10,5,2,00180,India
250977,2023-04-01,709,notebook,30,60,30,2,00425,India
250977,2023-04-01,707,marker,20,40,20,1,00425,India
250977,2023-04-01,701,gel pen,5,10,5,2,00425,India
250977,2023-04-01,711,TD kit,150,300,150,1,00425,India
250977,2023-04-01,715,folder,5,15,10,1,00425,India
964727,2023-04-01,710,geometry box,100,150,50,2,00400,India
964727,2023-04-01,709,notebook,30,60,30,2,00400,India
964727,2023-04-01,706,sharpener,3,8,5,2,00400,India
964727,2023-04-01,704,scale,5,10,5,2,00400,India
953167,2023-04-01,712,graph paper,20,40,20,1,00276,India
360767,2023-04-01,704,scale,5,10,5,2,00183,India
669102,2023-04-01,714,carbon paper,15,30,15,1,00090,India
669102,2023-04-01,716,printing paper,200,400,200,1,00090,India
669102,2023-04-01,705,stencil,10,20,10,2,00090,India
917208,2023-04-01,717,spiral bound book,50,100,50,1,00010,India
917208,2023-04-01,707,marker,20,40,20,1,00010,India
917208,2023-04-01,714,carbon paper,15,30,15,1,00010,India
579266,2023-04-01,710,geometry box,100,150,50,2,00137,India
579266,2023-04-01,702,pencil,2,5,3,2,00137,India
579266,2023-04-01,708,sketchpen,15,40,25,1,00137,India
470268,2023-04-01,706,sharpener,3,8,5,2,00204,India
470268,2023-04-01,705,stencil,10,20,10,2,00204,India
482134,2023-04-02,706,sharpener,3,8,5,2,00164,India
482134,2023-04-02,711,TD kit,150,300,150,1,00164,India
355963,2023-04-02,711,TD kit,150,300,150,1,00429,India
782827,2023-04-02,706,sharpener,3,8,5,2,00494,India
330903,2023-04-02,708,sketchpen,15,40,25,1,00451,India
330903,2023-04-02,702,pencil,2,5,3,2,00451,India
330903,2023-04-02,711,TD kit,150,300,150,1,00451,India
330903,2023-04-02,704,scale,5,10,5,2,00451,India
311507,2023-04-02,713,ball pen,5,10,5,2,00361,India
806757,2023-04-02,707,marker,20,40,20,1,00205,India
860957,2023-04-02,704,scale,5,10,5,2,00077,India
178301,2023-04-02,710,geometry box,100,150,50,2,00225,India
178301,2023-04-02,703,eraser,1,3,2,2,00225,India
178301,2023-04-02,701,gel pen,5,10,5,2,00225,India
641081,2023-04-02,712,graph paper,20,40,20,1,00253,India
641081,2023-04-02,707,marker,20,40,20,1,00253,India
338460,2023-04-02,702,pencil,2,5,3,2,00314,India
338460,2023-04-02,707,marker,20,40,20,1,00314,India
338460,2023-04-02,712,graph paper,20,40,20,1,00314,India
338460,2023-04-02,708,sketchpen,15,40,25,1,00314,India
498861,2023-04-02,702,pencil,2,5,3,2,00084,India
498861,2023-04-02,711,TD kit,150,300,150,1,00084,India
498861,2023-04-02,712,graph paper,20,40,20,1,00084,India
