InvoiceNo,InvoiceDate,StockCode,Description,Cost_Price,UnitPrice,Profit,Quantity,CustomerID,Country
599311,2023-06-05,506,monitor,3249,8000,4751,1,00486,India
132678,2023-06-05,504,iron,449,879,430,1,00126,India
420256,2023-06-05,505,oven,18490,24000,5510,1,00204,India
420256,2023-06-05,504,iron,449,879,430,1,00204,India
703457,2023-06-05,506,monitor,3249,8000,4751,1,00291,India
221454,2023-06-05,507,washing machine,6990,16490,9500,1,00256,India
221454,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00256,India
221454,2023-06-05,503,mixer,1349,3249,1900,1,00256,India
221454,2023-06-05,504,iron,449,879,430,1,00256,India
913746,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00167,India
913746,2023-06-05,503,mixer,1349,3249,1900,1,00167,India
874742,2023-06-05,501,iphone 15,60000,80000,20000,1,00295,India
874742,2023-06-05,503,mixer,1349,3249,1900,1,00295,India
874742,2023-06-05,507,washing machine,6990,16490,9500,1,00295,India
222304,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00151,India
256768,2023-06-05,507,washing machine,6990,16490,9500,1,00175,India
256768,2023-06-05,504,iron,449,879,430,1,00175,India
256768,2023-06-05,505,oven,18490,24000,5510,1,00175,India
410456,2023-06-05,507,washing machine,6990,16490,9500,1,00019,India
410456,2023-06-05,506,monitor,3249,8000,4751,1,00019,India
410456,2023-06-05,504,iron,449,879,430,1,00019,India
410456,2023-06-05,501,iphone 15,60000,80000,20000,1,00019,India
111579,2023-06-05,506,monitor,3249,8000,4751,1,00252,India
111579,2023-06-05,504,iron,449,879,430,1,00252,India
324068,2023-06-05,505,oven,18490,24000,5510,1,00387,India
324068,2023-06-05,507,washing machine,6990,16490,9500,1,00387,India
776486,2023-06-05,501,iphone 15,60000,80000,20000,1,00427,India
776486,2023-06-05,506,monitor,3249,8000,4751,1,00427,India
776486,2023-06-05,507,washing machine,6990,16490,9500,1,00427,India
498994,2023-06-05,507,washing machine,6990,16490,9500,1,00102,India
498994,2023-06-05,501,iphone 15,60000,80000,20000,1,00102,India
498994,2023-06-05,504,iron,449,879,430,1,00102,India
498994,2023-06-05,505,oven,18490,24000,5510,1,00102,India
628578,2023-06-05,504,iron,449,879,430,1,00196,India
628578,2023-06-05,506,monitor,3249,8000,4751,1,00196,India
928240,2023-06-05,506,monitor,3249,8000,4751,1,00088,India
928240,2023-06-05,504,iron,449,879,430,1,00088,India
928240,2023-06-05,503,mixer,1349,3249,1900,1,00088,India
928240,2023-06-05,507,washing machine,6990,16490,9500,1,00088,India
946100,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00339,India
733585,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00193,India
733585,2023-06-05,506,monitor,3249,8000,4751,1,00193,India
733585,2023-06-05,507,washing machine,6990,16490,9500,1,00193,India
733585,2023-06-05,501,iphone 15,60000,80000,20000,1,00193,India
816487,2023-06-05,505,oven,18490,24000,5510,1,00308,India
902436,2023-06-05,507,washing machine,6990,16490,9500,1,00238,India
902436,2023-06-05,506,monitor,3249,8000,4751,1,00238,India
149952,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00036,India
149952,2023-06-05,505,oven,18490,24000,5510,1,00036,India
109668,2023-06-05,506,monitor,3249,8000,4751,1,00390,India
109668,2023-06-05,504,iron,449,879,430,1,00390,India
139063,2023-06-05,506,monitor,3249,8000,4751,1,00105,India
940820,2023-06-05,507,washing machine,6990,16490,9500,1,00250,India
940820,2023-06-05,506,monitor,3249,8000,4751,1,00250,India
940820,2023-06-05,504,iron,449,879,430,1,00250,India
940820,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00250,India
571543,2023-06-05,503,mixer,1349,3249,1900,1,00183,India
571543,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00183,India
201707,2023-06-05,506,monitor,3249,8000,4751,1,00203,India
201707,2023-06-05,507,washing machine,6990,16490,9500,1,00203,India
632589,2023-06-05,501,iphone 15,60000,80000,20000,1,00494,India
772045,2023-06-05,503,mixer,1349,3249,1900,1,00210,India
772045,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00210,India
772045,2023-06-05,501,iphone 15,60000,80000,20000,1,00210,India
611385,2023-06-05,503,mixer,1349,3249,1900,1,00246,India
611385,2023-06-05,501,iphone 15,60000,80000,20000,1,00246,India
611385,2023-06-05,507,washing machine,6990,16490,9500,1,00246,India
248934,2023-06-05,501,iphone 15,60000,80000,20000,1,00234,India
248934,2023-06-05,503,mixer,1349,3249,1900,1,00234,India
248934,2023-06-05,506,monitor,3249,8000,4751,1,00234,India
504537,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00436,India
504537,2023-06-05,504,iron,449,879,430,1,00436,India
265101,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00237,India
265101,2023-06-05,505,oven,18490,24000,5510,1,00237,India
958408,2023-06-05,501,iphone 15,60000,80000,20000,1,00303,India
958408,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00303,India
557710,2023-06-05,504,iron,449,879,430,1,00193,India
938267,2023-06-05,506,monitor,3249,8000,4751,1,00204,India
938267,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00204,India
938267,2023-06-05,507,washing machine,6990,16490,9500,1,00204,India
621397,2023-06-05,501,iphone 15,60000,80000,20000,1,00473,India
621397,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00473,India
621397,2023-06-05,503,mixer,1349,3249,1900,1,00473,India
428529,2023-06-05,503,mixer,1349,3249,1900,1,00238,India
601519,2023-06-05,504,iron,449,879,430,1,00078,India
601519,2023-06-05,503,mixer,1349,3249,1900,1,00078,India
552788,2023-06-05,501,iphone 15,60000,80000,20000,1,00064,India
552788,2023-06-05,507,washing machine,6990,16490,9500,1,00064,India
988181,2023-06-05,504,iron,449,879,430,1,00083,India
988181,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00083,India
988181,2023-06-05,506,monitor,3249,8000,4751,1,00083,India
612171,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00024,India
612171,2023-06-05,506,monitor,3249,8000,4751,1,00024,India
223099,2023-06-05,504,iron,449,879,430,1,00479,India
223099,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00479,India
854854,2023-06-05,503,mixer,1349,3249,1900,1,00467,India
854854,2023-06-05,507,washing machine,6990,16490,9500,1,00467,India
246516,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00179,India
405658,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00195,India
972405,2023-06-05,507,washing machine,6990,16490,9500,1,00178,India
972405,2023-06-05,506,monitor,3249,8000,4751,1,00178,India
972405,2023-06-05,501,iphone 15,60000,80000,20000,1,00178,India
149020,2023-06-05,506,monitor,3249,8000,4751,1,00380,India
149020,2023-06-05,505,oven,18490,24000,5510,1,00380,India
611195,2023-06-05,505,oven,18490,24000,5510,1,00033,India
611195,2023-06-05,503,mixer,1349,3249,1900,1,00033,India
611195,2023-06-05,506,monitor,3249,8000,4751,1,00033,India
488934,2023-06-05,503,mixer,1349,3249,1900,1,00241,India
488934,2023-06-05,507,washing machine,6990,16490,9500,1,00241,India
488934,2023-06-05,506,monitor,3249,8000,4751,1,00241,India
488934,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00241,India
766639,2023-06-05,505,oven,18490,24000,5510,1,00482,India
766639,2023-06-05,506,monitor,3249,8000,4751,1,00482,India
346764,2023-06-05,504,iron,449,879,430,1,00191,India
346764,2023-06-05,501,iphone 15,60000,80000,20000,1,00191,India
346764,2023-06-05,503,mixer,1349,3249,1900,1,00191,India
634163,2023-06-05,504,iron,449,879,430,1,00240,India
634163,2023-06-05,501,iphone 15,60000,80000,20000,1,00240,India
634163,2023-06-05,507,washing machine,6990,16490,9500,1,00240,India
634163,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00240,India
940936,2023-06-05,503,mixer,1349,3249,1900,1,00142,India
940936,2023-06-05,502,iphone 15 pro max,100000,135000,35000,1,00142,India
940936,2023-06-05,507,washing machine,6990,16490,9500,1,00142,India
940936,2023-06-05,504,iron,449,879,430,1,00142,India
133073,2023-06-05,501,iphone 15,60000,80000,20000,1,00455,India
705964,2023-06-06,501,iphone 15,60000,80000,20000,1,00140,India
705964,2023-06-06,505,oven,18490,24000,5510,1,00140,India
260678,2023-06-06,501,iphone 15,60000,80000,20000,1,00349,India
560555,2023-06-06,507,washing machine,6990,16490,9500,1,00493,India
560555,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00493,India
560555,2023-06-06,506,monitor,3249,8000,4751,1,00493,India
560555,2023-06-06,501,iphone 15,60000,80000,20000,1,00493,India
388943,2023-06-06,501,iphone 15,60000,80000,20000,1,00012,India
388943,2023-06-06,506,monitor,3249,8000,4751,1,00012,India
641173,2023-06-06,507,washing machine,6990,16490,9500,1,00166,India
641173,2023-06-06,505,oven,18490,24000,5510,1,00166,India
633186,2023-06-06,505,oven,18490,24000,5510,1,00060,India
633186,2023-06-06,507,washing machine,6990,16490,9500,1,00060,India
633186,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00060,India
694194,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00426,India
694194,2023-06-06,507,washing machine,6990,16490,9500,1,00426,India
224594,2023-06-06,506,monitor,3249,8000,4751,1,00268,India
380000,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00110,India
217523,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00281,India
217523,2023-06-06,505,oven,18490,24000,5510,1,00281,India
486694,2023-06-06,505,oven,18490,24000,5510,1,00232,India
486694,2023-06-06,501,iphone 15,60000,80000,20000,1,00232,India
947019,2023-06-06,503,mixer,1349,3249,1900,1,00165,India
798928,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00076,India
255942,2023-06-06,504,iron,449,879,430,1,00258,India
255942,2023-06-06,506,monitor,3249,8000,4751,1,00258,India
255942,2023-06-06,507,washing machine,6990,16490,9500,1,00258,India
255942,2023-06-06,505,oven,18490,24000,5510,1,00258,India
734436,2023-06-06,505,oven,18490,24000,5510,1,00189,India
381585,2023-06-06,505,oven,18490,24000,5510,1,00007,India
381585,2023-06-06,507,washing machine,6990,16490,9500,1,00007,India
381585,2023-06-06,501,iphone 15,60000,80000,20000,1,00007,India
772554,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00035,India
152847,2023-06-06,507,washing machine,6990,16490,9500,1,00319,India
152847,2023-06-06,504,iron,449,879,430,1,00319,India
152847,2023-06-06,505,oven,18490,24000,5510,1,00319,India
252146,2023-06-06,504,iron,449,879,430,1,00344,India
252146,2023-06-06,505,oven,18490,24000,5510,1,00344,India
252146,2023-06-06,507,washing machine,6990,16490,9500,1,00344,India
252146,2023-06-06,503,mixer,1349,3249,1900,1,00344,India
252146,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00344,India
988090,2023-06-06,501,iphone 15,60000,80000,20000,1,00428,India
988090,2023-06-06,505,oven,18490,24000,5510,1,00428,India
683576,2023-06-06,506,monitor,3249,8000,4751,1,00148,India
683576,2023-06-06,505,oven,18490,24000,5510,1,00148,India
683576,2023-06-06,503,mixer,1349,3249,1900,1,00148,India
683576,2023-06-06,501,iphone 15,60000,80000,20000,1,00148,India
343561,2023-06-06,503,mixer,1349,3249,1900,1,00383,India
343561,2023-06-06,505,oven,18490,24000,5510,1,00383,India
343561,2023-06-06,507,washing machine,6990,16490,9500,1,00383,India
343561,2023-06-06,504,iron,449,879,430,1,00383,India
308663,2023-06-06,501,iphone 15,60000,80000,20000,1,00337,India
829884,2023-06-06,507,washing machine,6990,16490,9500,1,00322,India
829884,2023-06-06,503,mixer,1349,3249,1900,1,00322,India
829884,2023-06-06,505,oven,18490,24000,5510,1,00322,India
756438,2023-06-06,505,oven,18490,24000,5510,1,00370,India
466468,2023-06-06,501,iphone 15,60000,80000,20000,1,00419,India
456104,2023-06-06,504,iron,449,879,430,1,00381,India
456104,2023-06-06,505,oven,18490,24000,5510,1,00381,India
661423,2023-06-06,507,washing machine,6990,16490,9500,1,00359,India
661423,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00359,India
661423,2023-06-06,501,iphone 15,60000,80000,20000,1,00359,India
443099,2023-06-06,503,mixer,1349,3249,1900,1,00448,India
443099,2023-06-06,506,monitor,3249,8000,4751,1,00448,India
142238,2023-06-06,501,iphone 15,60000,80000,20000,1,00312,India
142238,2023-06-06,503,mixer,1349,3249,1900,1,00312,India
142238,2023-06-06,504,iron,449,879,430,1,00312,India
142238,2023-06-06,507,washing machine,6990,16490,9500,1,00312,India
539776,2023-06-06,503,mixer,1349,3249,1900,1,00052,India
840385,2023-06-06,507,washing machine,6990,16490,9500,1,00142,India
840385,2023-06-06,506,monitor,3249,8000,4751,1,00142,India
840385,2023-06-06,504,iron,449,879,430,1,00142,India
840385,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00142,India
100844,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00055,India
100844,2023-06-06,504,iron,449,879,430,1,00055,India
100844,2023-06-06,505,oven,18490,24000,5510,1,00055,India
954034,2023-06-06,503,mixer,1349,3249,1900,1,00366,India
954034,2023-06-06,501,iphone 15,60000,80000,20000,1,00366,India
324832,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00427,India
324832,2023-06-06,505,oven,18490,24000,5510,1,00427,India
324832,2023-06-06,506,monitor,3249,8000,4751,1,00427,India
634505,2023-06-06,504,iron,449,879,430,1,00322,India
834541,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00429,India
834541,2023-06-06,507,washing machine,6990,16490,9500,1,00429,India
834541,2023-06-06,505,oven,18490,24000,5510,1,00429,India
116448,2023-06-06,507,washing machine,6990,16490,9500,1,00128,India
116448,2023-06-06,505,oven,18490,24000,5510,1,00128,India
116448,2023-06-06,501,iphone 15,60000,80000,20000,1,00128,India
335705,2023-06-06,504,iron,449,879,430,1,00397,India
335705,2023-06-06,505,oven,18490,24000,5510,1,00397,India
335705,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00397,India
194990,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00386,India
194990,2023-06-06,506,monitor,3249,8000,4751,1,00386,India
194990,2023-06-06,507,washing machine,6990,16490,9500,1,00386,India
984780,2023-06-06,504,iron,449,879,430,1,00003,India
940164,2023-06-06,503,mixer,1349,3249,1900,1,00156,India
940164,2023-06-06,501,iphone 15,60000,80000,20000,1,00156,India
940164,2023-06-06,507,washing machine,6990,16490,9500,1,00156,India
430186,2023-06-06,505,oven,18490,24000,5510,1,00178,India
188062,2023-06-06,501,iphone 15,60000,80000,20000,1,00101,India
188062,2023-06-06,503,mixer,1349,3249,1900,1,00101,India
539655,2023-06-06,503,mixer,1349,3249,1900,1,00284,India
539655,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00284,India
539655,2023-06-06,506,monitor,3249,8000,4751,1,00284,India
539655,2023-06-06,507,washing machine,6990,16490,9500,1,00284,India
539655,2023-06-06,505,oven,18490,24000,5510,1,00284,India
205857,2023-06-06,506,monitor,3249,8000,4751,1,00021,India
205857,2023-06-06,507,washing machine,6990,16490,9500,1,00021,India
205857,2023-06-06,503,mixer,1349,3249,1900,1,00021,India
741523,2023-06-06,503,mixer,1349,3249,1900,1,00252,India
741523,2023-06-06,505,oven,18490,24000,5510,1,00252,India
103255,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00323,India
103255,2023-06-06,504,iron,449,879,430,1,00323,India
103255,2023-06-06,506,monitor,3249,8000,4751,1,00323,India
103255,2023-06-06,507,washing machine,6990,16490,9500,1,00323,India
176189,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00422,India
466490,2023-06-06,501,iphone 15,60000,80000,20000,1,00323,India
466490,2023-06-06,507,washing machine,6990,16490,9500,1,00323,India
466490,2023-06-06,503,mixer,1349,3249,1900,1,00323,India
280335,2023-06-06,505,oven,18490,24000,5510,1,00481,India
280335,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00481,India
280335,2023-06-06,506,monitor,3249,8000,4751,1,00481,India
280335,2023-06-06,501,iphone 15,60000,80000,20000,1,00481,India
707967,2023-06-06,504,iron,449,879,430,1,00023,India
707967,2023-06-06,505,oven,18490,24000,5510,1,00023,India
646386,2023-06-06,501,iphone 15,60000,80000,20000,1,00163,India
646386,2023-06-06,506,monitor,3249,8000,4751,1,00163,India
646386,2023-06-06,504,iron,449,879,430,1,00163,India
647930,2023-06-06,506,monitor,3249,8000,4751,1,00324,India
647930,2023-06-06,504,iron,449,879,430,1,00324,India
953665,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00376,India
953665,2023-06-06,505,oven,18490,24000,5510,1,00376,India
953665,2023-06-06,504,iron,449,879,430,1,00376,India
953665,2023-06-06,507,washing machine,6990,16490,9500,1,00376,India
377898,2023-06-06,503,mixer,1349,3249,1900,1,00270,India
377898,2023-06-06,501,iphone 15,60000,80000,20000,1,00270,India
377898,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00270,India
639769,2023-06-06,505,oven,18490,24000,5510,1,00386,India
639769,2023-06-06,506,monitor,3249,8000,4751,1,00386,India
914941,2023-06-06,504,iron,449,879,430,1,00469,India
914941,2023-06-06,505,oven,18490,24000,5510,1,00469,India
914941,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00469,India
338990,2023-06-06,504,iron,449,879,430,1,00310,India
338990,2023-06-06,507,washing machine,6990,16490,9500,1,00310,India
397143,2023-06-06,505,oven,18490,24000,5510,1,00489,India
397143,2023-06-06,501,iphone 15,60000,80000,20000,1,00489,India
397143,2023-06-06,503,mixer,1349,3249,1900,1,00489,India
328723,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00442,India
328723,2023-06-06,506,monitor,3249,8000,4751,1,00442,India
328723,2023-06-06,501,iphone 15,60000,80000,20000,1,00442,India
928316,2023-06-06,504,iron,449,879,430,1,00164,India
928316,2023-06-06,503,mixer,1349,3249,1900,1,00164,India
461043,2023-06-06,501,iphone 15,60000,80000,20000,1,00400,India
461043,2023-06-06,503,mixer,1349,3249,1900,1,00400,India
461043,2023-06-06,504,iron,449,879,430,1,00400,India
461043,2023-06-06,506,monitor,3249,8000,4751,1,00400,India
172837,2023-06-06,501,iphone 15,60000,80000,20000,1,00039,India
372907,2023-06-06,504,iron,449,879,430,1,00144,India
372907,2023-06-06,505,oven,18490,24000,5510,1,00144,India
439873,2023-06-06,501,iphone 15,60000,80000,20000,1,00201,India
439873,2023-06-06,507,washing machine,6990,16490,9500,1,00201,India
424828,2023-06-06,507,washing machine,6990,16490,9500,1,00445,India
424828,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00445,India
349298,2023-06-06,504,iron,449,879,430,1,00116,India
581268,2023-06-06,507,washing machine,6990,16490,9500,1,00156,India
581268,2023-06-06,503,mixer,1349,3249,1900,1,00156,India
581268,2023-06-06,505,oven,18490,24000,5510,1,00156,India
109967,2023-06-06,501,iphone 15,60000,80000,20000,1,00029,India
109967,2023-06-06,506,monitor,3249,8000,4751,1,00029,India
441551,2023-06-06,504,iron,449,879,430,1,00319,India
441551,2023-06-06,503,mixer,1349,3249,1900,1,00319,India
504584,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00167,India
504584,2023-06-06,504,iron,449,879,430,1,00167,India
504584,2023-06-06,507,washing machine,6990,16490,9500,1,00167,India
458243,2023-06-06,506,monitor,3249,8000,4751,1,00012,India
818927,2023-06-06,505,oven,18490,24000,5510,1,00342,India
614634,2023-06-06,504,iron,449,879,430,1,00087,India
614634,2023-06-06,503,mixer,1349,3249,1900,1,00087,India
614634,2023-06-06,505,oven,18490,24000,5510,1,00087,India
227510,2023-06-06,506,monitor,3249,8000,4751,1,00286,India
806909,2023-06-06,505,oven,18490,24000,5510,1,00347,India
806909,2023-06-06,501,iphone 15,60000,80000,20000,1,00347,India
806909,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00347,India
111163,2023-06-06,506,monitor,3249,8000,4751,1,00311,India
111163,2023-06-06,503,mixer,1349,3249,1900,1,00311,India
111163,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00311,India
337972,2023-06-06,503,mixer,1349,3249,1900,1,00171,India
337972,2023-06-06,506,monitor,3249,8000,4751,1,00171,India
337972,2023-06-06,507,washing machine,6990,16490,9500,1,00171,India
337972,2023-06-06,501,iphone 15,60000,80000,20000,1,00171,India
314926,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00036,India
544082,2023-06-06,507,washing machine,6990,16490,9500,1,00332,India
544082,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00332,India
544082,2023-06-06,505,oven,18490,24000,5510,1,00332,India
404764,2023-06-06,503,mixer,1349,3249,1900,1,00215,India
979863,2023-06-06,501,iphone 15,60000,80000,20000,1,00042,India
979863,2023-06-06,503,mixer,1349,3249,1900,1,00042,India
979863,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00042,India
260569,2023-06-06,506,monitor,3249,8000,4751,1,00263,India
729489,2023-06-06,504,iron,449,879,430,1,00087,India
511083,2023-06-06,506,monitor,3249,8000,4751,1,00279,India
511083,2023-06-06,501,iphone 15,60000,80000,20000,1,00279,India
185664,2023-06-06,505,oven,18490,24000,5510,1,00454,India
185664,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00454,India
185664,2023-06-06,501,iphone 15,60000,80000,20000,1,00454,India
861174,2023-06-06,506,monitor,3249,8000,4751,1,00487,India
861174,2023-06-06,502,iphone 15 pro max,100000,135000,35000,1,00487,India
861174,2023-06-06,505,oven,18490,24000,5510,1,00487,India
518119,2023-06-06,505,oven,18490,24000,5510,1,00196,India
518119,2023-06-06,504,iron,449,879,430,1,00196,India
518119,2023-06-06,507,washing machine,6990,16490,9500,1,00196,India
161882,2023-06-06,504,iron,449,879,430,1,00066,India
161882,2023-06-06,503,mixer,1349,3249,1900,1,00066,India
686604,2023-06-07,507,washing machine,6990,16490,9500,1,00277,India
686604,2023-06-07,503,mixer,1349,3249,1900,1,00277,India
686604,2023-06-07,504,iron,449,879,430,1,00277,India
416477,2023-06-07,504,iron,449,879,430,1,00171,India
416477,2023-06-07,503,mixer,1349,3249,1900,1,00171,India
416477,2023-06-07,501,iphone 15,60000,80000,20000,1,00171,India
957945,2023-06-07,502,iphone 15 pro max,100000,135000,35000,1,00098,India
957945,2023-06-07,504,iron,449,879,430,1,00098,India
596110,2023-06-07,504,iron,449,879,430,1,00323,India
992707,2023-06-07,503,mixer,1349,3249,1900,1,00394,India
166624,2023-06-07,505,oven,18490,24000,5510,1,00147,India
166624,2023-06-07,507,washing machine,6990,16490,9500,1,00147,India
548601,2023-06-07,507,washing machine,6990,16490,9500,1,00119,India
775143,2023-06-07,507,washing machine,6990,16490,9500,1,00377,India
775143,2023-06-07,506,monitor,3249,8000,4751,1,00377,India
775143,2023-06-07,505,oven,18490,24000,5510,1,00377,India
775143,2023-06-07,503,mixer,1349,3249,1900,1,00377,India
426401,2023-06-07,501,iphone 15,60000,80000,20000,1,00341,India
426401,2023-06-07,507,washing machine,6990,16490,9500,1,00341,India
426401,2023-06-07,504,iron,449,879,430,1,00341,India
426401,2023-06-07,503,mixer,1349,3249,1900,1,00341,India
931240,2023-06-07,505,oven,18490,24000,5510,1,00043,India
931240,2023-06-07,502,iphone 15 pro max,100000,135000,35000,1,00043,India
993431,2023-06-07,504,iron,449,879,430,1,00442,India
993431,2023-06-07,501,iphone 15,60000,80000,20000,1,00442,India
993431,2023-06-07,507,washing machine,6990,16490,9500,1,00442,India
523205,2023-06-07,503,mixer,1349,3249,1900,1,00089,India
523205,2023-06-07,504,iron,449,879,430,1,00089,India
523205,2023-06-07,501,iphone 15,60000,80000,20000,1,00089,India
366810,2023-06-07,506,monitor,3249,8000,4751,1,00125,India
366810,2023-06-07,503,mixer,1349,3249,1900,1,00125,India
845195,2023-06-07,503,mixer,1349,3249,1900,1,00300,India
845195,2023-06-07,505,oven,18490,24000,5510,1,00300,India
845195,2023-06-07,502,iphone 15 pro max,100000,135000,35000,1,00300,India
706217,2023-06-07,503,mixer,1349,3249,1900,1,00445,India
706217,2023-06-07,501,iphone 15,60000,80000,20000,1,00445,India
133814,2023-06-07,507,washing machine,6990,16490,9500,1,00207,India
133814,2023-06-07,501,iphone 15,60000,80000,20000,1,00207,India
133814,2023-06-07,505,oven,18490,24000,5510,1,00207,India
696947,2023-06-07,506,monitor,3249,8000,4751,1,00047,India
696947,2023-06-07,502,iphone 15 pro max,100000,135000,35000,1,00047,India
797528,2023-06-07,506,monitor,3249,8000,4751,1,00374,India
797528,2023-06-07,504,iron,449,879,430,1,00374,India
797528,2023-06-07,503,mixer,1349,3249,1900,1,00374,India
674528,2023-06-07,505,oven,18490,24000,5510,1,00347,India
111767,2023-06-07,503,mixer,1349,3249,1900,1,00065,India
111767,2023-06-07,507,washing machine,6990,16490,9500,1,00065,India
111767,2023-06-07,504,iron,449,879,430,1,00065,India
812287,2023-06-07,506,monitor,3249,8000,4751,1,00214,India
812287,2023-06-07,501,iphone 15,60000,80000,20000,1,00214,India
450281,2023-06-07,507,washing machine,6990,16490,9500,1,00061,India
450281,2023-06-07,506,monitor,3249,8000,4751,1,00061,India
450281,2023-06-07,505,oven,18490,24000,5510,1,00061,India
123980,2023-06-07,505,oven,18490,24000,5510,1,00350,India
123980,2023-06-07,501,iphone 15,60000,80000,20000,1,00350,India
123980,2023-06-07,506,monitor,3249,8000,4751,1,00350,India
123980,2023-06-07,504,iron,449,879,430,1,00350,India
712573,2023-06-07,504,iron,449,879,430,1,00438,India
712573,2023-06-07,503,mixer,1349,3249,1900,1,00438,India
712573,2023-06-07,506,monitor,3249,8000,4751,1,00438,India
608083,2023-06-07,506,monitor,3249,8000,4751,1,00051,India
608083,2023-06-07,502,iphone 15 pro max,100000,135000,35000,1,00051,India
454954,2023-06-07,502,iphone 15 pro max,100000,135000,35000,1,00386,India
216184,2023-06-07,502,iphone 15 pro max,100000,135000,35000,1,00403,India
216184,2023-06-07,505,oven,18490,24000,5510,1,00403,India
216184,2023-06-07,504,iron,449,879,430,1,00403,India
725097,2023-06-07,505,oven,18490,24000,5510,1,00464,India
725097,2023-06-07,502,iphone 15 pro max,100000,135000,35000,1,00464,India
483890,2023-06-07,507,washing machine,6990,16490,9500,1,00225,India
483890,2023-06-07,503,mixer,1349,3249,1900,1,00225,India
483890,2023-06-07,504,iron,449,879,430,1,00225,India
483890,2023-06-07,501,iphone 15,60000,80000,20000,1,00225,India
217177,2023-06-07,507,washing machine,6990,16490,9500,1,00033,India
896638,2023-06-07,502,iphone 15 pro max,100000,135000,35000,1,00016,India
896638,2023-06-07,505,oven,18490,24000,5510,1,00016,India
896638,2023-06-07,506,monitor,3249,8000,4751,1,00016,India
896638,2023-06-07,507,washing machine,6990,16490,9500,1,00016,India
305392,2023-06-07,502,iphone 15 pro max,100000,135000,35000,1,00206,India
305392,2023-06-07,507,washing machine,6990,16490,9500,1,00206,India
305392,2023-06-07,501,iphone 15,60000,80000,20000,1,00206,India
764656,2023-06-07,506,monitor,3249,8000,4751,1,00047,India
764656,2023-06-07,505,oven,18490,24000,5510,1,00047,India
218447,2023-06-07,506,monitor,3249,8000,4751,1,00232,India
218447,2023-06-07,501,iphone 15,60000,80000,20000,1,00232,India
150971,2023-06-07,504,iron,449,879,430,1,00288,India
312188,2023-06-07,506,monitor,3249,8000,4751,1,00014,India
312188,2023-06-07,504,iron,449,879,430,1,00014,India
805842,2023-06-07,504,iron,449,879,430,1,00119,India
274797,2023-06-07,502,iphone 15 pro max,100000,135000,35000,1,00214,India
