InvoiceNo,InvoiceDate,StockCode,Description,Cost_Price,UnitPrice,Profit,Quantity,CustomerID,Country
409235,2023-03-17,802,Gauze Tape,10.0,20,10.0,1,00041,India
647315,2023-03-17,805,Cough Syrup,20.0,40,20.0,2,00153,India
647315,2023-03-17,803,Sanitizer,50.0,100,50.0,1,00153,India
142345,2023-03-17,812,Sanitary Pads,20.0,40,20.0,1,00192,India
142345,2023-03-17,810,Paracetamol,10.0,20,10.0,1,00192,India
142345,2023-03-17,811,Crosin,15.0,30,15.0,1,00192,India
142345,2023-03-17,807,Condoms,30.0,89,59.0,1,00192,India
839551,2023-03-17,803,Sanitizer,50.0,100,50.0,1,00144,India
839551,2023-03-17,812,Sanitary Pads,20.0,40,20.0,1,00144,India
842255,2023-03-17,805,Cough Syrup,20.0,40,20.0,2,00423,India
842255,2023-03-17,801,bandages,0.2,2,1.8,1,00423,India
842255,2023-03-17,812,Sanitary Pads,20.0,40,20.0,1,00423,India
842255,2023-03-17,811,Crosin,15.0,30,15.0,1,00423,India
464985,2023-03-17,801,bandages,0.2,2,1.8,1,00319,India
464985,2023-03-17,803,Sanitizer,50.0,100,50.0,1,00319,India
464985,2023-03-17,809,Dettol,50.0,100,50.0,1,00319,India
391830,2023-03-17,805,Cough Syrup,20.0,40,20.0,2,00387,India
391830,2023-03-17,810,Paracetamol,10.0,20,10.0,1,00387,India
391830,2023-03-17,807,Condoms,30.0,89,59.0,1,00387,India
391830,2023-03-17,808,Tampons,30.0,60,30.0,1,00387,India
854476,2023-03-17,808,Tampons,30.0,60,30.0,1,00088,India
368024,2023-03-17,802,Gauze Tape,10.0,20,10.0,1,00380,India
368024,2023-03-17,804,Adusol,30.0,60,30.0,1,00380,India
874506,2023-03-17,805,Cough Syrup,20.0,40,20.0,2,00222,India
874506,2023-03-17,810,Paracetamol,10.0,20,10.0,1,00222,India
874506,2023-03-17,804,Adusol,30.0,60,30.0,1,00222,India
236511,2023-03-17,810,Paracetamol,10.0,20,10.0,1,00450,India
236511,2023-03-17,812,Sanitary Pads,20.0,40,20.0,1,00450,India
136003,2023-03-17,809,Dettol,50.0,100,50.0,1,00466,India
136003,2023-03-17,801,bandages,0.2,2,1.8,1,00466,India
136003,2023-03-17,806,First Aid Kit,200.0,400,200.0,1,00466,India
136003,2023-03-17,811,Crosin,15.0,30,15.0,1,00466,India
136003,2023-03-17,802,Gauze Tape,10.0,20,10.0,1,00466,India
767771,2023-03-17,807,Condoms,30.0,89,59.0,1,00309,India
767771,2023-03-17,805,Cough Syrup,20.0,40,20.0,2,00309,India
802809,2023-03-17,808,Tampons,30.0,60,30.0,1,00083,India
802809,2023-03-17,803,Sanitizer,50.0,100,50.0,1,00083,India
802809,2023-03-17,802,Gauze Tape,10.0,20,10.0,1,00083,India
802809,2023-03-17,809,Dettol,50.0,100,50.0,1,00083,India
615454,2023-03-17,812,Sanitary Pads,20.0,40,20.0,1,00201,India
615454,2023-03-17,809,Dettol,50.0,100,50.0,1,00201,India
615454,2023-03-17,803,Sanitizer,50.0,100,50.0,1,00201,India
615454,2023-03-17,811,Crosin,15.0,30,15.0,1,00201,India
130756,2023-03-17,805,Cough Syrup,20.0,40,20.0,2,00205,India
130756,2023-03-17,808,Tampons,30.0,60,30.0,1,00205,India
130756,2023-03-17,806,First Aid Kit,200.0,400,200.0,1,00205,India
731942,2023-03-17,807,Condoms,30.0,89,59.0,1,00355,India
343236,2023-03-17,806,First Aid Kit,200.0,400,200.0,1,00411,India
993031,2023-03-17,809,Dettol,50.0,100,50.0,1,00006,India
212715,2023-03-17,801,bandages,0.2,2,1.8,1,00188,India
212715,2023-03-17,803,Sanitizer,50.0,100,50.0,1,00188,India
212715,2023-03-17,810,Paracetamol,10.0,20,10.0,1,00188,India
212715,2023-03-17,806,First Aid Kit,200.0,400,200.0,1,00188,India
909974,2023-03-17,801,bandages,0.2,2,1.8,1,00159,India
909974,2023-03-17,805,Cough Syrup,20.0,40,20.0,2,00159,India
575690,2023-03-17,801,bandages,0.2,2,1.8,1,00231,India
673200,2023-03-17,810,Paracetamol,10.0,20,10.0,1,00460,India
673200,2023-03-17,807,Condoms,30.0,89,59.0,1,00460,India
673200,2023-03-17,808,Tampons,30.0,60,30.0,1,00460,India
673200,2023-03-17,806,First Aid Kit,200.0,400,200.0,1,00460,India
673200,2023-03-17,811,Crosin,15.0,30,15.0,1,00460,India
352930,2023-03-17,808,Tampons,30.0,60,30.0,1,00127,India
352930,2023-03-17,809,Dettol,50.0,100,50.0,1,00127,India
352930,2023-03-17,806,First Aid Kit,200.0,400,200.0,1,00127,India
352930,2023-03-17,805,Cough Syrup,20.0,40,20.0,2,00127,India
352930,2023-03-17,802,Gauze Tape,10.0,20,10.0,1,00127,India
294962,2023-03-17,802,Gauze Tape,10.0,20,10.0,1,00275,India
294962,2023-03-17,803,Sanitizer,50.0,100,50.0,1,00275,India
984690,2023-03-17,803,Sanitizer,50.0,100,50.0,1,00158,India
984690,2023-03-17,802,Gauze Tape,10.0,20,10.0,1,00158,India
984690,2023-03-17,810,Paracetamol,10.0,20,10.0,1,00158,India
984690,2023-03-17,807,Condoms,30.0,89,59.0,1,00158,India
984690,2023-03-17,808,Tampons,30.0,60,30.0,1,00158,India
623733,2023-03-17,804,Adusol,30.0,60,30.0,1,00158,India
623733,2023-03-17,812,Sanitary Pads,20.0,40,20.0,1,00158,India
623733,2023-03-17,801,bandages,0.2,2,1.8,1,00158,India
623733,2023-03-17,811,Crosin,15.0,30,15.0,1,00158,India
801513,2023-03-17,808,Tampons,30.0,60,30.0,1,00174,India
801513,2023-03-17,810,Paracetamol,10.0,20,10.0,1,00174,India
801513,2023-03-17,802,Gauze Tape,10.0,20,10.0,1,00174,India
333718,2023-03-17,803,Sanitizer,50.0,100,50.0,1,00385,India
592456,2023-03-17,801,bandages,0.2,2,1.8,1,00114,India
592456,2023-03-17,807,Condoms,30.0,89,59.0,1,00114,India
592456,2023-03-17,808,Tampons,30.0,60,30.0,1,00114,India
176889,2023-03-17,803,Sanitizer,50.0,100,50.0,1,00066,India
176889,2023-03-17,812,Sanitary Pads,20.0,40,20.0,1,00066,India
176889,2023-03-17,810,Paracetamol,10.0,20,10.0,1,00066,India
496723,2023-03-17,812,Sanitary Pads,20.0,40,20.0,1,00270,India
496723,2023-03-17,802,Gauze Tape,10.0,20,10.0,1,00270,India
884483,2023-03-17,808,Tampons,30.0,60,30.0,1,00095,India
884483,2023-03-17,801,bandages,0.2,2,1.8,1,00095,India
884483,2023-03-17,802,Gauze Tape,10.0,20,10.0,1,00095,India
884483,2023-03-17,804,Adusol,30.0,60,30.0,1,00095,India
129788,2023-03-17,810,Paracetamol,10.0,20,10.0,1,00263,India
129788,2023-03-17,804,Adusol,30.0,60,30.0,1,00263,India
886155,2023-03-17,801,bandages,0.2,2,1.8,1,00161,India
886155,2023-03-17,808,Tampons,30.0,60,30.0,1,00161,India
673642,2023-03-18,804,Adusol,30.0,60,30.0,1,00409,India
673642,2023-03-18,805,Cough Syrup,20.0,40,20.0,2,00409,India
673642,2023-03-18,812,Sanitary Pads,20.0,40,20.0,1,00409,India
673642,2023-03-18,808,Tampons,30.0,60,30.0,1,00409,India
637864,2023-03-18,802,Gauze Tape,10.0,20,10.0,1,00131,India
637864,2023-03-18,808,Tampons,30.0,60,30.0,1,00131,India
232977,2023-03-18,805,Cough Syrup,20.0,40,20.0,2,00027,India
232977,2023-03-18,810,Paracetamol,10.0,20,10.0,1,00027,India
857030,2023-03-18,801,bandages,0.2,2,1.8,1,00054,India
857030,2023-03-18,808,Tampons,30.0,60,30.0,1,00054,India
857030,2023-03-18,802,Gauze Tape,10.0,20,10.0,1,00054,India
857030,2023-03-18,810,Paracetamol,10.0,20,10.0,1,00054,India
209748,2023-03-18,810,Paracetamol,10.0,20,10.0,1,00250,India
209748,2023-03-18,803,Sanitizer,50.0,100,50.0,1,00250,India
209748,2023-03-18,811,Crosin,15.0,30,15.0,1,00250,India
377531,2023-03-18,804,Adusol,30.0,60,30.0,1,00469,India
377531,2023-03-18,803,Sanitizer,50.0,100,50.0,1,00469,India
430905,2023-03-18,801,bandages,0.2,2,1.8,1,00183,India
887348,2023-03-18,801,bandages,0.2,2,1.8,1,00060,India
887348,2023-03-18,802,Gauze Tape,10.0,20,10.0,1,00060,India
887348,2023-03-18,807,Condoms,30.0,89,59.0,1,00060,India
887348,2023-03-18,805,Cough Syrup,20.0,40,20.0,2,00060,India
579745,2023-03-18,809,Dettol,50.0,100,50.0,1,00076,India
579745,2023-03-18,808,Tampons,30.0,60,30.0,1,00076,India
579745,2023-03-18,810,Paracetamol,10.0,20,10.0,1,00076,India
579745,2023-03-18,805,Cough Syrup,20.0,40,20.0,2,00076,India
249460,2023-03-18,801,bandages,0.2,2,1.8,1,00358,India
249460,2023-03-18,806,First Aid Kit,200.0,400,200.0,1,00358,India
249460,2023-03-18,803,Sanitizer,50.0,100,50.0,1,00358,India
249460,2023-03-18,804,Adusol,30.0,60,30.0,1,00358,India
939521,2023-03-18,807,Condoms,30.0,89,59.0,1,00405,India
939521,2023-03-18,801,bandages,0.2,2,1.8,1,00405,India
939521,2023-03-18,812,Sanitary Pads,20.0,40,20.0,1,00405,India
777692,2023-03-18,807,Condoms,30.0,89,59.0,1,00166,India
382810,2023-03-18,809,Dettol,50.0,100,50.0,1,00087,India
382810,2023-03-18,808,Tampons,30.0,60,30.0,1,00087,India
530153,2023-03-18,811,Crosin,15.0,30,15.0,1,00493,India
530153,2023-03-18,802,Gauze Tape,10.0,20,10.0,1,00493,India
200546,2023-03-18,808,Tampons,30.0,60,30.0,1,00449,India
489662,2023-03-18,807,Condoms,30.0,89,59.0,1,00488,India
489662,2023-03-18,811,Crosin,15.0,30,15.0,1,00488,India
956760,2023-03-18,807,Condoms,30.0,89,59.0,1,00385,India
956760,2023-03-18,812,Sanitary Pads,20.0,40,20.0,1,00385,India
956760,2023-03-18,809,Dettol,50.0,100,50.0,1,00385,India
349377,2023-03-18,801,bandages,0.2,2,1.8,1,00441,India
349377,2023-03-18,809,Dettol,50.0,100,50.0,1,00441,India
788641,2023-03-18,805,Cough Syrup,20.0,40,20.0,2,00046,India
788641,2023-03-18,809,Dettol,50.0,100,50.0,1,00046,India
788641,2023-03-18,806,First Aid Kit,200.0,400,200.0,1,00046,India
788641,2023-03-18,801,bandages,0.2,2,1.8,1,00046,India
508661,2023-03-18,801,bandages,0.2,2,1.8,1,00019,India
508661,2023-03-18,804,Adusol,30.0,60,30.0,1,00019,India
763672,2023-03-18,804,Adusol,30.0,60,30.0,1,00178,India
939039,2023-03-18,805,Cough Syrup,20.0,40,20.0,2,00176,India
939039,2023-03-18,801,bandages,0.2,2,1.8,1,00176,India
939039,2023-03-18,806,First Aid Kit,200.0,400,200.0,1,00176,India
648351,2023-03-18,810,Paracetamol,10.0,20,10.0,1,00210,India
648351,2023-03-18,802,Gauze Tape,10.0,20,10.0,1,00210,India
809474,2023-03-18,806,First Aid Kit,200.0,400,200.0,1,00174,India
809474,2023-03-18,802,Gauze Tape,10.0,20,10.0,1,00174,India
706734,2023-03-18,807,Condoms,30.0,89,59.0,1,00151,India
706734,2023-03-18,804,Adusol,30.0,60,30.0,1,00151,India
706734,2023-03-18,803,Sanitizer,50.0,100,50.0,1,00151,India
706734,2023-03-18,808,Tampons,30.0,60,30.0,1,00151,India
696020,2023-03-18,802,Gauze Tape,10.0,20,10.0,1,00146,India
696020,2023-03-18,809,Dettol,50.0,100,50.0,1,00146,India
696020,2023-03-18,805,Cough Syrup,20.0,40,20.0,2,00146,India
404582,2023-03-18,812,Sanitary Pads,20.0,40,20.0,1,00061,India
404582,2023-03-18,804,Adusol,30.0,60,30.0,1,00061,India
404582,2023-03-18,802,Gauze Tape,10.0,20,10.0,1,00061,India
940062,2023-03-18,807,Condoms,30.0,89,59.0,1,00492,India
940062,2023-03-18,803,Sanitizer,50.0,100,50.0,1,00492,India
940062,2023-03-18,808,Tampons,30.0,60,30.0,1,00492,India
458134,2023-03-18,812,Sanitary Pads,20.0,40,20.0,1,00338,India
458134,2023-03-18,803,Sanitizer,50.0,100,50.0,1,00338,India
400432,2023-03-18,805,Cough Syrup,20.0,40,20.0,2,00038,India
400432,2023-03-18,803,Sanitizer,50.0,100,50.0,1,00038,India
400432,2023-03-18,807,Condoms,30.0,89,59.0,1,00038,India
400432,2023-03-18,810,Paracetamol,10.0,20,10.0,1,00038,India
436677,2023-03-18,808,Tampons,30.0,60,30.0,1,00283,India
813205,2023-03-18,804,Adusol,30.0,60,30.0,1,00184,India
813205,2023-03-18,812,Sanitary Pads,20.0,40,20.0,1,00184,India
129180,2023-03-18,806,First Aid Kit,200.0,400,200.0,1,00104,India
129180,2023-03-18,807,Condoms,30.0,89,59.0,1,00104,India
747584,2023-03-18,801,bandages,0.2,2,1.8,1,00045,India
747584,2023-03-18,808,Tampons,30.0,60,30.0,1,00045,India
747584,2023-03-18,812,Sanitary Pads,20.0,40,20.0,1,00045,India
747584,2023-03-18,810,Paracetamol,10.0,20,10.0,1,00045,India
747584,2023-03-18,807,Condoms,30.0,89,59.0,1,00045,India
743994,2023-03-18,810,Paracetamol,10.0,20,10.0,1,00326,India
743994,2023-03-18,801,bandages,0.2,2,1.8,1,00326,India
743994,2023-03-18,802,Gauze Tape,10.0,20,10.0,1,00326,India
743994,2023-03-18,812,Sanitary Pads,20.0,40,20.0,1,00326,India
936876,2023-03-18,801,bandages,0.2,2,1.8,1,00149,India
936876,2023-03-18,811,Crosin,15.0,30,15.0,1,00149,India
936876,2023-03-18,807,Condoms,30.0,89,59.0,1,00149,India
670773,2023-03-18,801,bandages,0.2,2,1.8,1,00322,India
816538,2023-03-18,807,Condoms,30.0,89,59.0,1,00393,India
816538,2023-03-18,802,Gauze Tape,10.0,20,10.0,1,00393,India
495015,2023-03-18,812,Sanitary Pads,20.0,40,20.0,1,00088,India
495015,2023-03-18,801,bandages,0.2,2,1.8,1,00088,India
495015,2023-03-18,809,Dettol,50.0,100,50.0,1,00088,India
925949,2023-03-18,803,Sanitizer,50.0,100,50.0,1,00236,India
925949,2023-03-18,811,Crosin,15.0,30,15.0,1,00236,India
925949,2023-03-18,804,Adusol,30.0,60,30.0,1,00236,India
623697,2023-03-18,802,Gauze Tape,10.0,20,10.0,1,00354,India
623697,2023-03-18,801,bandages,0.2,2,1.8,1,00354,India
623697,2023-03-18,812,Sanitary Pads,20.0,40,20.0,1,00354,India
623697,2023-03-18,806,First Aid Kit,200.0,400,200.0,1,00354,India
623697,2023-03-18,808,Tampons,30.0,60,30.0,1,00354,India
165008,2023-03-18,801,bandages,0.2,2,1.8,1,00091,India
878257,2023-03-19,806,First Aid Kit,200.0,400,200.0,1,00444,India
878257,2023-03-19,811,Crosin,15.0,30,15.0,1,00444,India
878257,2023-03-19,812,Sanitary Pads,20.0,40,20.0,1,00444,India
878257,2023-03-19,802,Gauze Tape,10.0,20,10.0,1,00444,India
878257,2023-03-19,810,Paracetamol,10.0,20,10.0,1,00444,India
224782,2023-03-19,811,Crosin,15.0,30,15.0,1,00367,India
388060,2023-03-19,802,Gauze Tape,10.0,20,10.0,1,00251,India
755525,2023-03-19,812,Sanitary Pads,20.0,40,20.0,1,00391,India
498413,2023-03-19,808,Tampons,30.0,60,30.0,1,00015,India
529434,2023-03-19,810,Paracetamol,10.0,20,10.0,1,00455,India
529434,2023-03-19,805,Cough Syrup,20.0,40,20.0,2,00455,India
529434,2023-03-19,812,Sanitary Pads,20.0,40,20.0,1,00455,India
586987,2023-03-19,807,Condoms,30.0,89,59.0,1,00246,India
586987,2023-03-19,808,Tampons,30.0,60,30.0,1,00246,India
586987,2023-03-19,809,Dettol,50.0,100,50.0,1,00246,India
829898,2023-03-19,801,bandages,0.2,2,1.8,1,00251,India
829898,2023-03-19,810,Paracetamol,10.0,20,10.0,1,00251,India
829898,2023-03-19,807,Condoms,30.0,89,59.0,1,00251,India
449579,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00425,India
515592,2023-03-19,811,Crosin,15.0,30,15.0,1,00432,India
150081,2023-03-19,805,Cough Syrup,20.0,40,20.0,2,00430,India
150081,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00430,India
150081,2023-03-19,801,bandages,0.2,2,1.8,1,00430,India
741387,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00456,India
686965,2023-03-19,808,Tampons,30.0,60,30.0,1,00195,India
465723,2023-03-19,812,Sanitary Pads,20.0,40,20.0,1,00223,India
486432,2023-03-19,811,Crosin,15.0,30,15.0,1,00217,India
670484,2023-03-19,809,Dettol,50.0,100,50.0,1,00240,India
670484,2023-03-19,808,Tampons,30.0,60,30.0,1,00240,India
670484,2023-03-19,805,Cough Syrup,20.0,40,20.0,2,00240,India
273415,2023-03-19,802,Gauze Tape,10.0,20,10.0,1,00120,India
273415,2023-03-19,801,bandages,0.2,2,1.8,1,00120,India
273415,2023-03-19,812,Sanitary Pads,20.0,40,20.0,1,00120,India
552924,2023-03-19,809,Dettol,50.0,100,50.0,1,00370,India
552924,2023-03-19,802,Gauze Tape,10.0,20,10.0,1,00370,India
552924,2023-03-19,808,Tampons,30.0,60,30.0,1,00370,India
186858,2023-03-19,801,bandages,0.2,2,1.8,1,00107,India
540606,2023-03-19,812,Sanitary Pads,20.0,40,20.0,1,00382,India
634911,2023-03-19,809,Dettol,50.0,100,50.0,1,00223,India
634911,2023-03-19,811,Crosin,15.0,30,15.0,1,00223,India
634911,2023-03-19,806,First Aid Kit,200.0,400,200.0,1,00223,India
634911,2023-03-19,805,Cough Syrup,20.0,40,20.0,2,00223,India
745572,2023-03-19,811,Crosin,15.0,30,15.0,1,00426,India
745572,2023-03-19,806,First Aid Kit,200.0,400,200.0,1,00426,India
961354,2023-03-19,805,Cough Syrup,20.0,40,20.0,2,00148,India
548998,2023-03-19,802,Gauze Tape,10.0,20,10.0,1,00264,India
443348,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00390,India
443348,2023-03-19,802,Gauze Tape,10.0,20,10.0,1,00390,India
443348,2023-03-19,805,Cough Syrup,20.0,40,20.0,2,00390,India
443348,2023-03-19,801,bandages,0.2,2,1.8,1,00390,India
443348,2023-03-19,807,Condoms,30.0,89,59.0,1,00390,India
797264,2023-03-19,804,Adusol,30.0,60,30.0,1,00462,India
797264,2023-03-19,802,Gauze Tape,10.0,20,10.0,1,00462,India
682721,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00332,India
682721,2023-03-19,810,Paracetamol,10.0,20,10.0,1,00332,India
515989,2023-03-19,810,Paracetamol,10.0,20,10.0,1,00246,India
515989,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00246,India
515989,2023-03-19,809,Dettol,50.0,100,50.0,1,00246,India
493103,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00325,India
493103,2023-03-19,809,Dettol,50.0,100,50.0,1,00325,India
493103,2023-03-19,807,Condoms,30.0,89,59.0,1,00325,India
977536,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00326,India
977536,2023-03-19,807,Condoms,30.0,89,59.0,1,00326,India
977536,2023-03-19,801,bandages,0.2,2,1.8,1,00326,India
820483,2023-03-19,802,Gauze Tape,10.0,20,10.0,1,00424,India
820483,2023-03-19,811,Crosin,15.0,30,15.0,1,00424,India
820483,2023-03-19,809,Dettol,50.0,100,50.0,1,00424,India
820483,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00424,India
553168,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00022,India
553168,2023-03-19,801,bandages,0.2,2,1.8,1,00022,India
553168,2023-03-19,806,First Aid Kit,200.0,400,200.0,1,00022,India
553168,2023-03-19,804,Adusol,30.0,60,30.0,1,00022,India
521521,2023-03-19,801,bandages,0.2,2,1.8,1,00335,India
450191,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00283,India
450191,2023-03-19,802,Gauze Tape,10.0,20,10.0,1,00283,India
450191,2023-03-19,812,Sanitary Pads,20.0,40,20.0,1,00283,India
450191,2023-03-19,811,Crosin,15.0,30,15.0,1,00283,India
399676,2023-03-19,809,Dettol,50.0,100,50.0,1,00042,India
399676,2023-03-19,801,bandages,0.2,2,1.8,1,00042,India
902183,2023-03-19,806,First Aid Kit,200.0,400,200.0,1,00007,India
902183,2023-03-19,810,Paracetamol,10.0,20,10.0,1,00007,India
321353,2023-03-19,804,Adusol,30.0,60,30.0,1,00164,India
321353,2023-03-19,809,Dettol,50.0,100,50.0,1,00164,India
321353,2023-03-19,801,bandages,0.2,2,1.8,1,00164,India
475043,2023-03-19,810,Paracetamol,10.0,20,10.0,1,00086,India
475043,2023-03-19,808,Tampons,30.0,60,30.0,1,00086,India
475043,2023-03-19,807,Condoms,30.0,89,59.0,1,00086,India
502150,2023-03-19,812,Sanitary Pads,20.0,40,20.0,1,00197,India
502150,2023-03-19,802,Gauze Tape,10.0,20,10.0,1,00197,India
502150,2023-03-19,805,Cough Syrup,20.0,40,20.0,2,00197,India
302957,2023-03-19,809,Dettol,50.0,100,50.0,1,00296,India
302957,2023-03-19,801,bandages,0.2,2,1.8,1,00296,India
302957,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00296,India
302957,2023-03-19,802,Gauze Tape,10.0,20,10.0,1,00296,India
785122,2023-03-19,805,Cough Syrup,20.0,40,20.0,2,00439,India
785122,2023-03-19,803,Sanitizer,50.0,100,50.0,1,00439,India
785122,2023-03-19,809,Dettol,50.0,100,50.0,1,00439,India
785122,2023-03-19,804,Adusol,30.0,60,30.0,1,00439,India
890258,2023-03-19,810,Paracetamol,10.0,20,10.0,1,00396,India
890258,2023-03-19,809,Dettol,50.0,100,50.0,1,00396,India
890258,2023-03-19,807,Condoms,30.0,89,59.0,1,00396,India
259371,2023-03-20,808,Tampons,30.0,60,30.0,1,00387,India
259371,2023-03-20,801,bandages,0.2,2,1.8,1,00387,India
259371,2023-03-20,806,First Aid Kit,200.0,400,200.0,1,00387,India
259371,2023-03-20,803,Sanitizer,50.0,100,50.0,1,00387,India
193257,2023-03-20,805,Cough Syrup,20.0,40,20.0,2,00287,India
193257,2023-03-20,809,Dettol,50.0,100,50.0,1,00287,India
470015,2023-03-20,806,First Aid Kit,200.0,400,200.0,1,00185,India
678695,2023-03-20,807,Condoms,30.0,89,59.0,1,00214,India
678695,2023-03-20,803,Sanitizer,50.0,100,50.0,1,00214,India
884978,2023-03-20,810,Paracetamol,10.0,20,10.0,1,00453,India
884978,2023-03-20,801,bandages,0.2,2,1.8,1,00453,India
381310,2023-03-20,810,Paracetamol,10.0,20,10.0,1,00236,India
381310,2023-03-20,811,Crosin,15.0,30,15.0,1,00236,India
381310,2023-03-20,803,Sanitizer,50.0,100,50.0,1,00236,India
381310,2023-03-20,808,Tampons,30.0,60,30.0,1,00236,India
381310,2023-03-20,807,Condoms,30.0,89,59.0,1,00236,India
581065,2023-03-20,810,Paracetamol,10.0,20,10.0,1,00242,India
391691,2023-03-20,801,bandages,0.2,2,1.8,1,00379,India
391691,2023-03-20,805,Cough Syrup,20.0,40,20.0,2,00379,India
391691,2023-03-20,808,Tampons,30.0,60,30.0,1,00379,India
283772,2023-03-20,810,Paracetamol,10.0,20,10.0,1,00426,India
283772,2023-03-20,807,Condoms,30.0,89,59.0,1,00426,India
283772,2023-03-20,811,Crosin,15.0,30,15.0,1,00426,India
283772,2023-03-20,812,Sanitary Pads,20.0,40,20.0,1,00426,India
731035,2023-03-20,808,Tampons,30.0,60,30.0,1,00075,India
731035,2023-03-20,804,Adusol,30.0,60,30.0,1,00075,India
731035,2023-03-20,809,Dettol,50.0,100,50.0,1,00075,India
628694,2023-03-20,805,Cough Syrup,20.0,40,20.0,2,00250,India
628694,2023-03-20,801,bandages,0.2,2,1.8,1,00250,India
107465,2023-03-20,812,Sanitary Pads,20.0,40,20.0,1,00081,India
107465,2023-03-20,811,Crosin,15.0,30,15.0,1,00081,India
107465,2023-03-20,807,Condoms,30.0,89,59.0,1,00081,India
107465,2023-03-20,802,Gauze Tape,10.0,20,10.0,1,00081,India
506742,2023-03-20,805,Cough Syrup,20.0,40,20.0,2,00102,India
528415,2023-03-20,811,Crosin,15.0,30,15.0,1,00068,India
528415,2023-03-20,809,Dettol,50.0,100,50.0,1,00068,India
528415,2023-03-20,807,Condoms,30.0,89,59.0,1,00068,India
528415,2023-03-20,808,Tampons,30.0,60,30.0,1,00068,India
273501,2023-03-20,810,Paracetamol,10.0,20,10.0,1,00402,India
273501,2023-03-20,803,Sanitizer,50.0,100,50.0,1,00402,India
273501,2023-03-20,805,Cough Syrup,20.0,40,20.0,2,00402,India
273501,2023-03-20,808,Tampons,30.0,60,30.0,1,00402,India
532105,2023-03-20,807,Condoms,30.0,89,59.0,1,00139,India
370698,2023-03-20,803,Sanitizer,50.0,100,50.0,1,00445,India
370698,2023-03-20,804,Adusol,30.0,60,30.0,1,00445,India
370698,2023-03-20,809,Dettol,50.0,100,50.0,1,00445,India
370698,2023-03-20,801,bandages,0.2,2,1.8,1,00445,India
981446,2023-03-20,801,bandages,0.2,2,1.8,1,00367,India
981446,2023-03-20,807,Condoms,30.0,89,59.0,1,00367,India
981446,2023-03-20,812,Sanitary Pads,20.0,40,20.0,1,00367,India
981446,2023-03-20,808,Tampons,30.0,60,30.0,1,00367,India
981446,2023-03-20,802,Gauze Tape,10.0,20,10.0,1,00367,India
466321,2023-03-20,807,Condoms,30.0,89,59.0,1,00073,India
466321,2023-03-20,802,Gauze Tape,10.0,20,10.0,1,00073,India
466321,2023-03-20,801,bandages,0.2,2,1.8,1,00073,India
466321,2023-03-20,804,Adusol,30.0,60,30.0,1,00073,India
420851,2023-03-20,808,Tampons,30.0,60,30.0,1,00381,India
420851,2023-03-20,807,Condoms,30.0,89,59.0,1,00381,India
576540,2023-03-20,807,Condoms,30.0,89,59.0,1,00293,India
576540,2023-03-20,810,Paracetamol,10.0,20,10.0,1,00293,India
576540,2023-03-20,809,Dettol,50.0,100,50.0,1,00293,India
281279,2023-03-20,808,Tampons,30.0,60,30.0,1,00397,India
281279,2023-03-20,811,Crosin,15.0,30,15.0,1,00397,India
281279,2023-03-20,802,Gauze Tape,10.0,20,10.0,1,00397,India
946625,2023-03-20,802,Gauze Tape,10.0,20,10.0,1,00226,India
586401,2023-03-20,808,Tampons,30.0,60,30.0,1,00162,India
586401,2023-03-20,809,Dettol,50.0,100,50.0,1,00162,India
586401,2023-03-20,812,Sanitary Pads,20.0,40,20.0,1,00162,India
389945,2023-03-20,806,First Aid Kit,200.0,400,200.0,1,00154,India
389945,2023-03-20,809,Dettol,50.0,100,50.0,1,00154,India
389945,2023-03-20,811,Crosin,15.0,30,15.0,1,00154,India
389945,2023-03-20,801,bandages,0.2,2,1.8,1,00154,India
389945,2023-03-20,812,Sanitary Pads,20.0,40,20.0,1,00154,India
688049,2023-03-20,804,Adusol,30.0,60,30.0,1,00037,India
688049,2023-03-20,810,Paracetamol,10.0,20,10.0,1,00037,India
688049,2023-03-20,807,Condoms,30.0,89,59.0,1,00037,India
688049,2023-03-20,803,Sanitizer,50.0,100,50.0,1,00037,India
599142,2023-03-20,803,Sanitizer,50.0,100,50.0,1,00404,India
599142,2023-03-20,809,Dettol,50.0,100,50.0,1,00404,India
915332,2023-03-20,807,Condoms,30.0,89,59.0,1,00102,India
915332,2023-03-20,803,Sanitizer,50.0,100,50.0,1,00102,India
915332,2023-03-20,812,Sanitary Pads,20.0,40,20.0,1,00102,India
915332,2023-03-20,809,Dettol,50.0,100,50.0,1,00102,India
693399,2023-03-20,809,Dettol,50.0,100,50.0,1,00437,India
693399,2023-03-20,806,First Aid Kit,200.0,400,200.0,1,00437,India
343929,2023-03-20,804,Adusol,30.0,60,30.0,1,00376,India
